Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,25.5,3299.865,34.1875
1,40.8,3294.956,34.1875
2,40.6,2511.661,34.1875
3,60.6,3309.738,34.1875
4,45.9,3299.016,34.1875
5,41.8,3302.602,34.1875
6,41.8,3298.482,34.1875
7,38.0,3296.671,34.1875
8,34.0,3301.687,34.1875
9,33.7,3318.705,34.1875
10,41.8,3307.619,34.1875
11,22.0,2916.942,34.1875
12,41.8,2903.464,34.1875
13,38.0,2128.915,34.1875
14,26.0,2216.471,34.1875
15,41.8,2326.018,34.1875
16,35.1,3263.354,34.1875
17,27.3,3282.594,34.1875
18,26.3,3300.247,34.1875
19,27.3,3281.454,34.1875
20,36.6,1661.908,34.1875
21,38.0,2415.687,34.1875
22,26.7,2322.776,34.1875
23,33.0,2196.402,34.1875
24,22.8,2385.775,34.1875
25,24.0,3311.434,34.1875
26,24.8,3306.883,34.1875
27,55.6,2908.207,34.1875
28,43.0,3308.386,34.1875
29,32.4,3312.386,34.1875
30,34.3,3298.547,34.1875
31,39.8,1462.667,34.1875
32,40.4,3284.921,34.1875
33,41.4,2146.993,34.1875
34,41.0,2613.756,34.1875
35,42.4,3235.98,34.1875
36,26.0,3299.453,34.1875
37,41.8,3295.917,34.1875
38,41.8,3300.424,34.1875
39,25.0,3298.764,34.1875
40,27.0,3300.717,34.1875
41,23.0,3290.287,34.1875
42,42.4,3296.405,34.1875
43,39.0,3293.322,34.1875
44,41.4,3302.032,34.1875
45,23.0,2141.729,34.1875
46,38.0,3294.6,34.1875
47,41.4,3299.387,34.1875
48,70.3,3285.129,34.1875
49,25.7,2738.941,34.1875
50,25.7,3286.415,34.1875
51,26.0,2555.799,34.1875
52,43.0,2041.09,34.1875
53,27.0,3299.303,34.1875
54,35.4,1488.836,34.1875
55,29.0,2959.74,34.1875
56,37.8,3296.596,34.1875
57,24.2,3297.063,34.1875
58,68.3,3302.707,34.1875
59,24.0,2606.482,34.1875
60,28.3,3299.503,34.1875
61,23.2,3293.322,34.1875
62,25.7,2956.58,34.1875
63,24.2,1650.688,34.1875
