Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,47.5,2709.485,33.1875
1,47.6,2720.358,33.1875
2,57.6,2871.755,33.1875
3,53.5,2890.693,33.1875
4,47.5,2746.53,33.1875
5,43.7,2923.774,33.1875
6,49.5,2806.088,33.1875
7,48.5,2694.939,33.1875
8,48.0,2957.605,33.1875
9,49.5,2821.058,33.1875
10,48.0,2658.0,33.1875
11,45.9,2781.037,33.1875
12,48.0,2584.077,33.1875
13,46.6,2812.105,33.1875
14,45.4,2729.979,33.1875
15,48.5,2614.801,33.1875
16,58.4,2748.196,33.1875
17,53.1,2943.65,33.1875
18,49.5,2558.203,33.1875
19,45.9,2721.985,33.1875
20,53.0,2849.918,33.1875
21,47.5,2644.248,33.1875
22,51.0,2687.842,33.1875
23,47.0,2849.642,33.1875
24,48.5,2753.735,33.1875
25,52.4,2887.901,33.1875
26,50.0,2641.947,33.1875
27,50.5,2778.533,33.1875
28,98.0,3253.188,33.1875
29,45.0,2738.861,33.1875
30,49.0,2698.327,33.1875
31,53.5,2923.139,33.1875
32,46.9,2650.679,33.1875
33,48.0,2697.754,33.1875
34,58.4,2848.429,33.1875
35,59.4,2864.701,33.1875
36,47.0,2655.295,33.1875
37,44.9,2966.099,33.1875
38,45.1,2794.816,33.1875
39,48.5,2732.431,33.1875
40,45.1,2834.865,33.1875
41,46.1,2856.169,33.1875
42,47.0,2644.844,33.1875
43,45.1,2740.159,33.1875
44,47.5,2586.425,33.1875
45,49.0,2923.177,33.1875
46,45.1,2824.703,33.1875
47,48.0,2602.519,33.1875
48,46.0,2670.575,33.1875
49,51.0,2789.037,33.1875
50,49.5,2592.018,33.1875
51,48.0,2755.114,33.1875
52,47.0,2829.307,33.1875
53,46.5,2668.393,33.1875
54,47.1,2638.88,33.1875
55,47.0,2736.85,33.1875
56,54.0,2700.794,33.1875
57,47.4,2899.459,33.1875
58,48.5,2619.761,33.1875
59,46.5,2723.351,33.1875
60,45.1,3239.683,33.1875
61,43.4,2767.538,33.1875
62,46.9,2685.17,33.1875
63,49.0,2896.133,33.1875
