Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,0.0,2457.419,36.4375
1,5.0,1767.025,36.4375
2,0.0,2056.286,36.4375
3,17.2,3232.273,36.4375
4,0.0,1794.846,36.4375
5,5.9,2246.423,36.4375
6,5.0,1771.784,36.4375
7,5.0,1798.692,36.4375
8,5.0,1658.876,36.4375
9,5.9,2219.927,36.4375
10,5.0,1824.942,36.4375
11,5.9,1800.332,36.4375
12,5.0,2053.483,36.4375
13,0.0,1820.701,36.4375
14,5.0,1507.457,36.4375
15,5.0,2236.496,36.4375
16,4.0,1609.197,36.4375
17,0.0,1491.771,36.4375
18,0.0,1497.883,36.4375
19,4.0,1495.233,36.4375
20,0.0,1810.951,36.4375
21,0.0,1497.239,36.4375
22,4.0,3144.063,36.4375
23,5.0,1467.155,36.4375
24,5.0,2258.812,36.4375
25,0.0,1478.272,36.4375
26,0.0,1477.629,36.4375
27,5.0,2277.339,36.4375
28,2.0,1797.277,36.4375
29,0.0,1799.812,36.4375
30,25.0,3278.559,36.4375
31,43.0,3282.491,36.4375
32,5.9,2298.944,36.4375
33,5.0,2247.97,36.4375
34,5.9,2342.414,36.4375
35,5.0,2306.699,36.4375
36,5.0,1843.49,36.4375
37,5.9,3301.755,36.4375
38,0.0,1745.255,36.4375
39,5.9,2251.318,36.4375
40,5.0,2191.17,36.4375
41,82.2,3278.628,36.4375
42,4.0,2325.376,36.4375
43,5.0,2316.018,36.4375
44,5.0,2056.949,36.4375
45,5.0,2113.77,36.4375
46,5.0,3072.174,36.4375
47,5.0,2027.984,36.4375
48,0.0,1879.849,36.4375
49,0.0,1487.669,36.4375
50,0.0,1495.904,36.4375
51,0.0,1495.784,36.4375
52,5.0,2095.112,36.4375
53,0.0,1380.21,36.4375
54,31.4,2393.685,36.4375
55,0.0,1481.628,36.4375
56,0.0,2864.472,36.4375
57,0.0,1397.213,36.4375
58,0.0,1397.563,36.4375
59,0.0,1833.058,36.4375
60,0.0,1830.457,36.4375
61,0.0,3298.37,36.4375
62,0.0,3300.374,36.4375
63,0.0,2049.518,36.4375
