Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,17.8,2572.685,34.375
1,24.2,1645.667,34.375
2,37.0,2240.434,34.375
3,14.0,3264.027,34.375
4,12.1,2407.544,34.375
5,11.0,2090.969,34.375
6,19.2,2468.759,34.375
7,25.0,2473.309,34.375
8,22.0,2404.566,34.375
9,16.2,2341.001,34.375
10,17.0,2206.547,34.375
11,15.2,2332.896,34.375
12,10.0,3267.245,34.375
13,30.6,2618.058,34.375
14,17.0,2323.993,34.375
15,65.7,1994.456,34.375
16,92.9,3244.496,34.375
17,28.3,3187.426,34.375
18,15.0,2380.185,34.375
19,25.0,2807.364,34.375
20,24.2,3294.096,34.375
21,16.0,2398.21,34.375
22,26.3,2495.646,34.375
23,13.3,3299.787,34.375
24,15.8,3086.283,34.375
25,23.0,3313.156,34.375
26,13.1,3311.347,34.375
27,31.0,3105.896,34.375
28,22.7,2953.74,34.375
29,21.4,3309.961,34.375
30,25.0,3319.502,34.375
31,13.0,2400.373,34.375
32,40.6,2307.935,34.375
33,18.0,3307.061,34.375
34,15.8,2212.059,34.375
35,14.1,3306.282,34.375
36,26.5,2632.975,34.375
37,24.2,2083.327,34.375
38,29.0,2470.025,34.375
39,16.2,2464.521,34.375
40,13.3,2519.517,34.375
41,16.2,2341.007,34.375
42,17.2,2205.975,34.375
43,26.8,2334.897,34.375
44,19.4,3304.7,34.375
45,15.2,2485.743,34.375
46,17.0,2323.988,34.375
47,29.7,2192.779,34.375
48,23.2,3299.984,34.375
49,16.0,2237.584,34.375
50,24.0,2196.881,34.375
51,24.2,3303.339,34.375
52,25.0,3278.363,34.375
53,23.0,2200.056,34.375
54,25.3,2199.826,34.375
55,26.7,3082.228,34.375
56,24.2,3298.861,34.375
57,25.7,3296.636,34.375
58,21.2,3303.135,34.375
59,25.7,3294.926,34.375
60,47.5,3253.69,34.375
61,63.0,3091.703,34.375
62,13.0,3301.971,34.375
63,22.2,2200.056,34.375
