Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,29.0,2783.106,34.4375
1,51.0,3294.413,34.4375
2,47.0,2536.055,34.4375
3,30.7,3296.509,34.4375
4,50.5,3296.853,34.4375
5,50.5,3296.291,34.4375
6,51.5,3297.174,34.4375
7,50.5,3279.326,34.4375
8,49.5,3299.44,34.4375
9,28.7,3299.585,34.4375
10,47.5,3299.542,34.4375
11,50.0,3299.529,34.4375
12,41.2,3300.083,34.4375
13,38.2,3299.144,34.4375
14,52.0,2055.543,34.4375
15,45.5,3296.874,34.4375
16,31.3,3295.598,34.4375
17,30.7,3094.936,34.4375
18,31.7,1466.704,34.4375
19,32.4,3299.309,34.4375
20,32.0,3297.391,34.4375
21,27.7,2412.232,34.4375
22,27.0,3297.727,34.4375
23,28.0,3299.089,34.4375
24,52.0,3300.08,34.4375
25,40.6,3300.391,34.4375
26,47.0,3292.716,34.4375
27,41.0,3300.08,34.4375
28,34.0,3256.74,34.4375
29,35.0,3301.794,34.4375
30,29.0,3294.182,34.4375
31,27.7,3289.5,34.4375
32,48.5,3296.877,34.4375
33,51.0,3296.72,34.4375
34,51.0,3295.708,34.4375
35,47.5,3295.835,34.4375
36,51.0,3296.257,34.4375
37,50.5,3295.62,34.4375
38,51.0,3300.075,34.4375
39,50.5,3300.083,34.4375
40,39.6,3299.238,34.4375
41,46.5,3300.075,34.4375
42,49.5,3300.084,34.4375
43,27.7,2409.268,34.4375
44,30.7,1862.724,34.4375
45,48.5,3274.47,34.4375
46,47.0,3295.22,34.4375
47,76.7,3255.007,34.4375
48,41.0,3291.554,34.4375
49,41.0,3292.091,34.4375
50,45.0,1465.976,34.4375
51,62.4,3296.831,34.4375
52,30.0,3291.026,34.4375
53,76.2,1645.292,34.4375
54,27.0,3228.684,34.4375
55,28.0,3299.134,34.4375
56,34.0,3303.3,34.4375
57,45.5,3300.084,34.4375
58,43.6,3297.429,34.4375
59,25.7,3305.1,34.4375
60,30.4,2231.097,34.4375
61,44.6,3296.004,34.4375
62,27.7,2689.693,34.4375
63,26.7,3297.628,34.4375
