Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,47.5,1503.928,34.5625
1,25.5,1500.454,34.5625
2,45.6,2961.121,34.5625
3,25.5,2990.29,34.5625
4,0.0,1342.958,34.5625
5,0.0,2874.16,34.5625
6,9.0,2182.825,34.5625
7,3.0,3294.899,34.5625
8,41.2,3287.213,34.5625
9,46.1,2314.085,34.5625
10,46.1,2482.928,34.5625
11,46.1,2387.956,34.5625
12,45.0,3306.434,34.5625
13,0.0,1462.918,34.5625
14,5.0,3168.965,34.5625
15,16.0,3315.874,34.5625
16,1.0,2399.864,34.5625
17,34.0,2399.973,34.5625
18,1.0,3301.636,34.5625
19,45.5,1724.658,34.5625
20,0.0,2476.947,34.5625
21,45.5,3299.018,34.5625
22,0.0,2871.071,34.5625
23,45.5,2849.38,34.5625
24,0.0,3314.073,34.5625
25,46.1,3301.407,34.5625
26,0.0,3299.823,34.5625
27,46.1,3300.911,34.5625
28,46.1,1466.041,34.5625
29,44.0,3299.7,34.5625
30,0.0,3297.759,34.5625
31,45.5,3299.514,34.5625
32,0.0,1496.68,34.5625
33,1.0,1497.543,34.5625
34,2.0,3270.683,34.5625
35,0.0,3299.207,34.5625
36,0.0,1465.628,34.5625
37,45.5,3306.583,34.5625
38,0.0,2410.492,34.5625
39,44.0,3301.028,34.5625
40,0.0,3291.887,34.5625
41,0.0,3297.794,34.5625
42,0.0,3295.494,34.5625
43,0.0,3308.999,34.5625
44,0.0,3287.63,34.5625
45,0.0,1465.494,34.5625
46,76.5,3063.04,34.5625
47,0.0,3296.858,34.5625
48,46.1,2400.293,34.5625
49,41.6,2393.248,34.5625
50,47.1,3295.414,34.5625
51,44.6,3293.527,34.5625
52,45.1,3285.201,34.5625
53,45.5,3312.722,34.5625
54,46.1,3292.921,34.5625
55,0.0,3304.63,34.5625
56,45.1,3294.732,34.5625
57,46.1,3308.224,34.5625
58,45.5,3290.458,34.5625
59,46.5,3296.876,34.5625
60,0.0,1466.249,34.5625
61,54.5,3278.288,34.5625
62,45.5,3302.648,34.5625
63,45.0,3302.809,34.5625
