Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,10.0,1498.379,36.1875
1,10.0,1799.473,36.1875
2,10.0,1796.128,36.1875
3,9.0,1798.24,36.1875
4,10.0,1796.334,36.1875
5,10.0,1800.511,36.1875
6,19.0,1799.354,36.1875
7,10.0,1796.788,36.1875
8,10.0,1800.372,36.1875
9,10.0,1800.046,36.1875
10,80.8,3289.412,36.1875
11,9.9,1649.437,36.1875
12,10.9,1796.451,36.1875
13,0.0,1797.271,36.1875
14,9.0,1498.923,36.1875
15,9.1,3025.588,36.1875
16,0.0,1497.679,36.1875
17,0.0,1498.839,36.1875
18,10.1,1507.506,36.1875
19,0.0,1499.488,36.1875
20,10.0,1798.941,36.1875
21,0.0,1488.116,36.1875
22,0.0,1498.151,36.1875
23,47.0,1798.438,36.1875
24,0.0,1465.374,36.1875
25,37.0,3298.038,36.1875
26,0.0,1491.415,36.1875
27,1.0,1497.064,36.1875
28,100.0,3298.219,36.1875
29,0.0,1466.136,36.1875
30,0.0,1499.448,36.1875
31,0.0,1497.995,36.1875
32,0.0,1497.748,36.1875
33,9.9,1798.123,36.1875
34,10.0,1730.677,36.1875
35,9.1,2290.331,36.1875
36,9.9,2334.121,36.1875
37,10.0,2101.456,36.1875
38,9.9,2102.998,36.1875
39,10.0,2099.429,36.1875
40,9.9,1656.447,36.1875
41,9.9,1797.916,36.1875
42,10.9,3295.643,36.1875
43,10.0,1650.042,36.1875
44,10.0,1797.223,36.1875
45,9.9,1797.493,36.1875
46,9.1,1499.832,36.1875
47,10.0,1796.126,36.1875
48,0.0,1499.166,36.1875
49,15.0,1497.606,36.1875
50,0.0,1496.108,36.1875
51,0.0,1500.038,36.1875
52,0.0,1799.362,36.1875
53,0.0,1497.525,36.1875
54,0.0,1482.903,36.1875
55,0.0,2298.43,36.1875
56,0.0,1464.783,36.1875
57,8.2,3293.758,36.1875
58,0.0,1497.393,36.1875
59,0.0,1498.042,36.1875
60,0.0,3301.56,36.1875
61,0.0,1465.851,36.1875
62,0.0,1497.427,36.1875
63,0.0,1498.256,36.1875
