Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,0.0,3299.552,35.5
1,0.0,3303.831,35.5
2,43.0,2213.889,35.5
3,42.4,3299.149,35.5
4,43.4,3299.765,35.5
5,0.0,3291.068,35.5
6,18.0,3294.827,35.5
7,43.6,3294.875,35.5
8,0.0,3295.139,35.5
9,43.0,3294.88,35.5
10,0.0,3303.533,35.5
11,43.4,3297.402,35.5
12,44.0,3297.397,35.5
13,0.0,3298.861,35.5
14,41.0,3294.654,35.5
15,0.0,3300.7,35.5
16,43.6,3297.369,35.5
17,43.4,3297.104,35.5
18,44.0,1553.464,35.5
19,1.0,1414.625,35.5
20,42.4,3071.362,35.5
21,0.0,1464.257,35.5
22,43.4,3296.752,35.5
23,43.0,3297.375,35.5
24,0.0,3303.863,35.5
25,45.0,1464.737,35.5
26,44.6,3300.066,35.5
27,0.0,1641.728,35.5
28,0.0,3303.799,35.5
29,43.6,3056.625,35.5
30,0.0,2545.831,35.5
31,44.6,3301.549,35.5
32,43.0,3297.36,35.5
33,44.0,3297.356,35.5
34,17.2,2361.911,35.5
35,0.0,3298.551,35.5
36,43.4,3299.764,35.5
37,43.0,3299.586,35.5
38,24.0,3304.955,35.5
39,42.4,3294.879,35.5
40,43.4,3294.661,35.5
41,43.0,3294.881,35.5
42,43.0,3297.377,35.5
43,43.4,3297.404,35.5
44,43.4,3297.393,35.5
45,43.4,3297.523,35.5
46,0.0,3292.105,35.5
47,42.9,3294.664,35.5
48,1.0,3299.246,35.5
49,0.0,2743.82,35.5
50,1.0,1738.314,35.5
51,0.0,1368.244,35.5
52,0.0,3304.096,35.5
53,0.0,1464.491,35.5
54,0.0,3297.995,35.5
55,0.0,3297.926,35.5
56,46.0,3298.614,35.5
57,0.0,1464.16,35.5
58,0.0,3298.759,35.5
59,0.0,1895.734,35.5
60,43.0,3297.369,35.5
61,0.0,3302.132,35.5
62,82.2,3298.829,35.5
63,6.0,3294.247,35.5
