Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,23.5,1974.889,35.75
1,14.1,1433.519,35.75
2,13.3,1794.979,35.75
3,0.0,1499.217,35.75
4,0.0,3297.885,35.75
5,2.0,1415.794,35.75
6,0.0,1499.6,35.75
7,0.0,1797.643,35.75
8,71.0,3304.466,35.75
9,15.2,1647.876,35.75
10,14.1,1499.278,35.75
11,0.0,1498.044,35.75
12,13.4,1799.85,35.75
13,1.0,1795.322,35.75
14,0.0,2399.348,35.75
15,1.0,1417.121,35.75
16,16.2,1798.312,35.75
17,15.2,1498.284,35.75
18,16.2,1499.78,35.75
19,14.3,1498.291,35.75
20,10.2,1796.023,35.75
21,14.3,1652.055,35.75
22,4.0,1650.042,35.75
23,0.0,1796.248,35.75
24,13.4,1797.198,35.75
25,9.8,1799.333,35.75
26,0.0,1648.541,35.75
27,14.3,2255.257,35.75
28,1.0,1798.966,35.75
29,0.0,1799.496,35.75
30,44.6,3256.988,35.75
31,13.0,1469.628,35.75
32,0.0,1536.152,35.75
33,2.0,1411.39,35.75
34,0.0,2327.433,35.75
35,3.0,1460.743,35.75
36,18.8,3245.344,35.75
37,12.2,1436.742,35.75
38,0.0,1485.315,35.75
39,13.3,2303.864,35.75
40,0.0,3286.675,35.75
41,0.0,3296.106,35.75
42,0.0,1436.606,35.75
43,0.0,1499.606,35.75
44,1.0,3298.469,35.75
45,13.3,3297.389,35.75
46,15.0,1978.399,35.75
47,7.1,1370.141,35.75
48,16.2,2019.569,35.75
49,1.0,1264.653,35.75
50,1.0,1497.936,35.75
51,14.3,1489.06,35.75
52,7.1,3293.727,35.75
53,14.1,3294.763,35.75
54,14.3,2200.056,35.75
55,14.1,3300.445,35.75
56,13.3,2294.131,35.75
57,13.3,2285.945,35.75
58,15.2,2158.5,35.75
59,14.3,3299.469,35.75
60,14.4,2188.861,35.75
61,16.3,3290.647,35.75
62,6.9,3298.575,35.75
63,55.0,1466.477,35.75
