Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,17.0,3270.586,37.0625
1,43.1,1647.993,37.0625
2,17.0,3312.434,37.0625
3,13.0,2336.219,37.0625
4,20.0,3307.307,37.0625
5,6.0,1648.157,37.0625
6,7.0,1796.864,37.0625
7,6.0,1799.81,37.0625
8,20.0,3305.242,37.0625
9,5.1,1649.314,37.0625
10,21.6,3311.506,37.0625
11,6.0,1790.528,37.0625
12,4.0,2391.402,37.0625
13,5.0,1495.311,37.0625
14,48.5,2099.711,37.0625
15,47.0,3271.74,37.0625
16,24.5,2967.863,37.0625
17,22.2,2194.784,37.0625
18,22.2,2963.917,37.0625
19,14.1,3293.565,37.0625
20,21.8,2910.662,37.0625
21,15.2,2947.515,37.0625
22,10.0,3278.746,37.0625
23,23.0,2948.628,37.0625
24,22.2,2969.563,37.0625
25,23.2,2949.759,37.0625
26,23.2,3275.876,37.0625
27,23.0,3301.881,37.0625
28,44.1,3298.728,37.0625
29,64.9,3234.84,37.0625
30,24.2,3222.225,37.0625
31,0.0,3285.458,37.0625
32,7.1,3292.298,37.0625
33,6.0,2185.883,37.0625
34,8.0,3297.71,37.0625
35,6.0,3299.736,37.0625
36,4.0,3300.993,37.0625
37,6.1,2189.276,37.0625
38,6.9,1799.537,37.0625
39,5.0,1798.105,37.0625
40,4.0,3296.636,37.0625
41,5.1,1649.762,37.0625
42,6.1,1898.799,37.0625
43,6.0,1647.14,37.0625
44,18.0,2402.311,37.0625
45,5.0,1588.762,37.0625
46,11.0,2164.175,37.0625
47,9.9,2934.558,37.0625
48,54.5,3295.053,37.0625
49,27.0,2199.348,37.0625
50,23.0,3290.958,37.0625
51,24.0,3293.764,37.0625
52,6.9,3297.743,37.0625
53,22.0,3287.673,37.0625
54,19.2,3296.91,37.0625
55,23.0,3291.061,37.0625
56,22.2,3300.123,37.0625
57,23.2,1800.469,37.0625
58,23.0,3299.697,37.0625
59,23.0,3299.706,37.0625
60,15.8,3299.498,37.0625
61,21.8,3299.987,37.0625
62,24.0,2528.549,37.0625
63,24.0,2891.101,37.0625
