Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,22.3,2525.414,36.375
1,19.8,2537.088,36.375
2,34.7,2376.796,36.375
3,74.3,2395.262,36.375
4,34.0,2624.277,36.375
5,19.0,2621.815,36.375
6,38.4,2320.589,36.375
7,19.8,2532.291,36.375
8,18.8,2612.445,36.375
9,19.0,2622.997,36.375
10,59.2,2400.789,36.375
11,33.0,2512.379,36.375
12,38.4,2380.156,36.375
13,38.0,3300.098,36.375
14,26.0,3300.1,36.375
15,21.0,2511.969,36.375
16,15.0,1983.839,36.375
17,38.4,3300.102,36.375
18,38.1,1486.564,36.375
19,18.0,2536.368,36.375
20,79.0,3291.674,36.375
21,34.0,2846.39,36.375
22,40.6,3299.704,36.375
23,17.0,3284.681,36.375
24,17.0,2644.649,36.375
25,42.0,2430.176,36.375
26,38.4,3300.092,36.375
27,21.0,3295.594,36.375
28,37.4,2220.521,36.375
29,23.5,3294.267,36.375
30,38.4,3293.335,36.375
31,40.0,2591.184,36.375
32,17.8,2519.227,36.375
33,17.2,2535.341,36.375
34,28.7,2339.501,36.375
35,21.6,2382.701,36.375
36,18.8,2621.225,36.375
37,19.0,2630.355,36.375
38,19.8,2524.288,36.375
39,19.8,2539.473,36.375
40,38.8,2487.061,36.375
41,19.8,2630.455,36.375
42,37.3,2636.047,36.375
43,32.3,2529.64,36.375
44,20.0,2404.242,36.375
45,18.0,3239.451,36.375
46,33.3,3291.605,36.375
47,20.0,2539.4,36.375
48,36.0,1860.734,36.375
49,38.4,3294.871,36.375
50,38.8,1410.248,36.375
51,37.8,2580.243,36.375
52,22.8,3299.756,36.375
53,8.0,3299.63,36.375
54,40.0,3260.388,36.375
55,33.7,3300.09,36.375
56,35.7,2596.746,36.375
57,31.0,2571.418,36.375
58,38.8,3300.078,36.375
59,34.7,3300.079,36.375
60,41.4,2459.18,36.375
61,37.8,3295.631,36.375
62,45.5,3005.376,36.375
63,32.3,2491.051,36.375
