Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,21.2,3299.625,33.0625
1,25.0,3296.538,33.0625
2,14.7,2213.733,33.0625
3,12.9,3139.384,33.0625
4,20.8,3283.562,33.0625
5,24.0,2692.249,33.0625
6,18.2,3299.594,33.0625
7,13.7,2198.63,33.0625
8,15.2,3312.553,33.0625
9,13.9,2199.371,33.0625
10,21.0,3303.493,33.0625
11,13.0,3300.087,33.0625
12,15.2,3300.564,33.0625
13,13.9,2239.106,33.0625
14,19.0,3295.559,33.0625
15,12.9,2198.264,33.0625
16,12.7,3284.855,33.0625
17,51.0,3267.933,33.0625
18,13.0,3296.218,33.0625
19,21.2,2832.308,33.0625
20,15.2,3305.551,33.0625
21,11.9,2451.206,33.0625
22,12.7,3301.971,33.0625
23,20.2,3136.382,33.0625
24,22.0,3306.733,33.0625
25,15.2,3299.73,33.0625
26,20.2,3304.7,33.0625
27,12.9,3300.084,33.0625
28,12.9,3295.553,33.0625
29,21.0,2055.414,33.0625
30,18.0,3314.747,33.0625
31,21.0,3314.038,33.0625
32,12.9,3296.612,33.0625
33,21.0,3285.942,33.0625
34,13.9,2231.252,33.0625
35,16.0,3291.559,33.0625
36,32.3,3293.763,33.0625
37,69.0,3292.448,33.0625
38,12.9,3296.78,33.0625
39,13.0,2198.578,33.0625
40,12.9,3297.014,33.0625
41,13.9,2198.597,33.0625
42,11.0,3299.9,33.0625
43,20.2,3303.721,33.0625
44,12.9,3023.794,33.0625
45,13.9,2230.268,33.0625
46,12.7,3296.998,33.0625
47,14.9,2191.636,33.0625
48,18.0,3289.785,33.0625
49,14.0,3285.114,33.0625
50,20.2,3299.229,33.0625
51,20.8,3288.519,33.0625
52,13.0,3299.905,33.0625
53,20.0,2221.031,33.0625
54,93.9,3270.011,33.0625
55,23.8,2690.731,33.0625
56,21.0,2670.435,33.0625
57,55.4,2885.11,33.0625
58,19.2,3303.069,33.0625
59,15.2,3295.705,33.0625
60,18.2,3299.297,33.0625
61,17.0,1871.574,33.0625
62,13.7,3294.509,33.0625
63,20.0,3299.707,33.0625
