Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.3,3300.371,33.625
1,8.9,3299.83,33.625
2,15.0,2457.138,33.625
3,8.1,2403.482,33.625
4,16.8,3304.767,33.625
5,22.4,2208.836,33.625
6,8.1,3299.948,33.625
7,39.0,2377.356,33.625
8,8.0,3307.171,33.625
9,7.1,1469.859,33.625
10,13.3,3303.554,33.625
11,15.0,3312.505,33.625
12,0.0,3278.903,33.625
13,7.0,3300.611,33.625
14,18.2,3299.579,33.625
15,9.1,3300.105,33.625
16,6.1,3299.838,33.625
17,18.2,1656.716,33.625
18,27.6,1501.193,33.625
19,2.0,1502.161,33.625
20,19.2,1810.187,33.625
21,18.2,1605.685,33.625
22,65.0,3047.535,33.625
23,45.5,3243.185,33.625
24,19.2,3163.342,33.625
25,18.2,1482.396,33.625
26,26.0,2169.529,33.625
27,19.0,3304.751,33.625
28,18.2,3307.902,33.625
29,1.0,1496.652,33.625
30,18.2,3266.75,33.625
31,93.9,3242.484,33.625
32,7.0,3299.204,33.625
33,8.1,3303.788,33.625
34,37.0,3296.646,33.625
35,8.0,3291.625,33.625
36,68.3,3233.088,33.625
37,10.0,3297.902,33.625
38,8.0,2962.055,33.625
39,20.4,2976.772,33.625
40,10.0,3292.634,33.625
41,14.3,1464.874,33.625
42,7.0,3306.05,33.625
43,8.0,3300.414,33.625
44,7.9,3297.178,33.625
45,23.2,3289.654,33.625
46,7.1,3298.906,33.625
47,9.1,2322.716,33.625
48,17.2,3298.798,33.625
49,18.2,2251.861,33.625
50,0.0,1498.106,33.625
51,19.0,1495.451,33.625
52,16.2,2341.488,33.625
53,18.2,2471.462,33.625
54,5.1,3300.008,33.625
55,16.3,3279.872,33.625
56,10.0,3281.327,33.625
57,18.4,2253.469,33.625
58,17.2,2300.059,33.625
59,18.2,3296.738,33.625
60,18.0,1919.722,33.625
61,19.2,1466.628,33.625
62,18.2,3281.826,33.625
63,9.0,3196.942,33.625
