Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,0.0,1627.032,34.625
1,18.2,1783.658,34.625
2,21.0,2194.34,34.625
3,36.6,3055.784,34.625
4,18.0,1794.307,34.625
5,0.0,3303.757,34.625
6,18.0,1805.025,34.625
7,0.0,3300.634,34.625
8,18.0,1792.745,34.625
9,17.2,3133.015,34.625
10,0.0,2760.928,34.625
11,17.2,3157.234,34.625
12,0.0,3309.608,34.625
13,18.0,1824.798,34.625
14,17.2,1797.843,34.625
15,18.0,2333.351,34.625
16,19.0,1711.671,34.625
17,0.0,1486.406,34.625
18,19.0,1721.488,34.625
19,0.0,1484.314,34.625
20,0.0,3303.23,34.625
21,13.0,2247.426,34.625
22,0.0,3301.129,34.625
23,0.0,1466.09,34.625
24,18.0,3147.499,34.625
25,0.0,1625.733,34.625
26,17.2,1781.604,34.625
27,0.0,1464.695,34.625
28,17.2,1790.528,34.625
29,0.0,1466.941,34.625
30,5.0,1763.984,34.625
31,43.6,3300.085,34.625
32,17.2,1880.492,34.625
33,18.0,1892.713,34.625
34,57.0,1722.862,34.625
35,5.0,3301.424,34.625
36,18.2,1899.901,34.625
37,17.2,1894.032,34.625
38,17.2,1910.201,34.625
39,18.2,1904.741,34.625
40,18.0,1897.383,34.625
41,17.0,3021.354,34.625
42,17.8,2379.525,34.625
43,17.2,3041.58,34.625
44,17.2,1911.973,34.625
45,18.0,1925.41,34.625
46,18.0,1899.68,34.625
47,17.2,2414.278,34.625
48,1.0,3041.433,34.625
49,0.0,1484.365,34.625
50,1.0,3300.364,34.625
51,1.0,1463.83,34.625
52,55.9,3299.83,34.625
53,0.0,2296.152,34.625
54,17.2,1867.644,34.625
55,0.0,1466.165,34.625
56,0.0,2791.004,34.625
57,0.0,1626.802,34.625
58,0.0,3292.698,34.625
59,0.0,1464.631,34.625
60,0.0,3289.428,34.625
61,0.0,1399.357,34.625
62,1.0,2673.683,34.625
63,0.0,3297.488,34.625
