Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.1,2457.113,35.375
1,18.2,2455.45,35.375
2,18.0,2741.623,35.375
3,51.5,3196.903,35.375
4,45.9,3106.176,35.375
5,44.0,3066.808,35.375
6,17.2,2441.987,35.375
7,12.2,2583.988,35.375
8,21.2,2649.546,35.375
9,22.0,2648.028,35.375
10,17.2,2512.94,35.375
11,18.0,2360.95,35.375
12,16.0,2493.82,35.375
13,17.0,2582.654,35.375
14,19.4,2542.115,35.375
15,23.2,2885.42,35.375
16,23.2,2293.087,35.375
17,18.0,2681.354,35.375
18,41.4,2962.036,35.375
19,17.2,2704.94,35.375
20,16.3,2612.309,35.375
21,24.2,2852.167,35.375
22,20.4,2598.099,35.375
23,21.2,2616.109,35.375
24,20.2,2918.174,35.375
25,15.3,2935.162,35.375
26,52.0,3095.115,35.375
27,22.0,3022.72,35.375
28,11.1,2659.59,35.375
29,17.2,2941.677,35.375
30,18.0,3041.644,35.375
31,15.0,2875.36,35.375
32,19.2,2307.125,35.375
33,20.0,2613.304,35.375
34,54.0,2835.786,35.375
35,18.0,2954.999,35.375
36,27.7,2989.065,35.375
37,20.4,2805.416,35.375
38,15.0,2396.715,35.375
39,20.8,2623.09,35.375
40,15.2,2791.804,35.375
41,18.0,2757.838,35.375
42,19.0,2578.286,35.375
43,23.0,2581.641,35.375
44,15.2,2401.995,35.375
45,18.0,2521.951,35.375
46,16.8,2760.327,35.375
47,30.3,2887.33,35.375
48,15.2,2463.909,35.375
49,55.0,3170.172,35.375
50,16.0,3098.073,35.375
51,21.0,2836.72,35.375
52,16.0,2431.347,35.375
53,48.5,3101.254,35.375
54,18.6,2896.485,35.375
55,17.3,2710.69,35.375
56,23.2,2739.036,35.375
57,24.2,2726.063,35.375
58,14.1,2951.462,35.375
59,13.0,3058.068,35.375
60,20.4,3016.574,35.375
61,57.0,3129.155,35.375
62,10.1,3180.316,35.375
63,68.7,3189.838,35.375
