Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,26.3,3022.193,34.75
1,78.0,3299.822,34.75
2,27.0,3300.959,34.75
3,22.0,3300.087,34.75
4,47.5,3299.867,34.75
5,23.0,3299.868,34.75
6,25.7,3296.501,34.75
7,23.2,3307.155,34.75
8,23.0,3296.53,34.75
9,69.7,3268.32,34.75
10,30.3,3302.125,34.75
11,25.7,3308.962,34.75
12,29.0,3292.623,34.75
13,30.0,3292.676,34.75
14,25.0,3292.794,34.75
15,26.0,3292.656,34.75
16,54.0,3292.726,34.75
17,27.7,3292.593,34.75
18,28.7,3300.081,34.75
19,20.0,3302.747,34.75
20,23.0,3298.645,34.75
21,24.0,3296.33,34.75
22,26.3,3294.218,34.75
23,24.8,3300.085,34.75
24,43.0,3303.115,34.75
25,43.0,3298.529,34.75
26,38.8,3300.079,34.75
27,29.3,3299.9,34.75
28,22.0,1909.492,34.75
29,33.0,3296.407,34.75
30,35.0,3313.682,34.75
31,12.9,3308.209,34.75
32,42.4,3300.078,34.75
33,34.0,3248.261,34.75
34,22.0,3293.259,34.75
35,26.3,3300.078,34.75
36,29.0,3298.232,34.75
37,28.0,3299.859,34.75
38,27.7,3294.031,34.75
39,29.0,3296.221,34.75
40,13.9,3300.1,34.75
41,47.5,3298.733,34.75
42,20.2,3303.635,34.75
43,28.7,3292.36,34.75
44,26.0,3292.498,34.75
45,23.5,3305.471,34.75
46,32.0,3292.901,34.75
47,23.0,3294.477,34.75
48,21.0,3299.658,34.75
49,25.0,3293.542,34.75
50,23.0,3296.604,34.75
51,26.0,3291.513,34.75
52,12.9,3299.585,34.75
53,28.7,2399.016,34.75
54,16.8,3293.029,34.75
55,22.8,3299.57,34.75
56,27.0,2288.224,34.75
57,12.0,3300.701,34.75
58,26.7,3299.447,34.75
59,61.4,3299.31,34.75
60,29.7,3295.995,34.75
61,27.0,3300.473,34.75
62,10.0,3297.335,34.75
63,11.9,3296.97,34.75
