Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,31.0,2588.271,35.3125
1,35.4,2809.706,35.3125
2,18.4,2679.8,35.3125
3,28.3,2773.537,35.3125
4,22.0,2703.244,35.3125
5,19.2,2770.913,35.3125
6,28.6,2984.703,35.3125
7,53.5,2916.652,35.3125
8,52.5,3020.654,35.3125
9,19.8,2950.428,35.3125
10,18.6,2745.402,35.3125
11,32.0,2631.784,35.3125
12,18.8,2944.272,35.3125
13,21.0,2691.868,35.3125
14,20.8,2795.057,35.3125
15,17.0,2678.684,35.3125
16,15.0,2578.221,35.3125
17,20.0,2281.794,35.3125
18,19.8,3073.923,35.3125
19,43.0,2942.017,35.3125
20,20.2,2441.759,35.3125
21,56.4,3246.073,35.3125
22,62.0,2952.399,35.3125
23,20.4,2588.486,35.3125
24,20.2,2824.874,35.3125
25,19.2,2556.389,35.3125
26,20.0,2961.138,35.3125
27,52.5,3159.396,35.3125
28,22.0,2453.86,35.3125
29,17.2,3014.421,35.3125
30,17.0,3072.64,35.3125
31,20.0,2654.312,35.3125
32,29.0,2634.556,35.3125
33,18.2,2812.694,35.3125
34,25.7,2663.55,35.3125
35,19.2,2605.437,35.3125
36,20.0,3029.169,35.3125
37,20.8,2728.274,35.3125
38,58.0,3111.874,35.3125
39,32.0,2882.377,35.3125
40,21.2,2729.981,35.3125
41,52.0,2907.134,35.3125
42,49.5,2943.756,35.3125
43,35.6,2838.844,35.3125
44,19.2,2779.655,35.3125
45,23.0,2671.073,35.3125
46,23.0,2919.732,35.3125
47,19.0,2693.397,35.3125
48,46.0,3219.88,35.3125
49,16.2,2339.299,35.3125
50,27.3,2746.446,35.3125
51,13.0,2733.131,35.3125
52,20.4,2656.012,35.3125
53,16.8,3007.261,35.3125
54,17.8,2963.66,35.3125
55,22.2,2639.665,35.3125
56,18.0,2812.215,35.3125
57,19.2,2579.439,35.3125
58,20.0,2632.159,35.3125
59,18.2,2636.416,35.3125
60,21.0,2414.01,35.3125
61,21.0,3077.752,35.3125
62,18.8,2805.096,35.3125
63,20.0,2786.614,35.3125
