Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,0.0,3299.608,37.0
1,0.0,3300.007,37.0
2,20.0,2160.757,37.0
3,19.0,2179.302,37.0
4,0.0,3300.316,37.0
5,19.8,2136.356,37.0
6,7.9,1468.274,37.0
7,0.0,3193.702,37.0
8,0.0,3300.35,37.0
9,19.8,2139.235,37.0
10,0.0,2233.311,37.0
11,0.0,3302.102,37.0
12,1.0,3278.406,37.0
13,20.0,3297.595,37.0
14,0.0,2301.585,37.0
15,20.0,2179.785,37.0
16,1.0,2019.353,37.0
17,1.0,1363.509,37.0
18,1.0,3197.349,37.0
19,20.0,2229.61,37.0
20,1.0,3299.309,37.0
21,0.0,1700.149,37.0
22,19.8,3239.141,37.0
23,68.0,3285.162,37.0
24,51.5,3281.267,37.0
25,19.2,3300.079,37.0
26,0.0,3208.319,37.0
27,20.0,3060.305,37.0
28,20.0,2196.478,37.0
29,20.0,3297.591,37.0
30,1.0,1465.56,37.0
31,20.0,3297.722,37.0
32,20.0,3292.606,37.0
33,20.0,3292.611,37.0
34,19.8,2160.87,37.0
35,0.0,2166.995,37.0
36,20.0,3297.59,37.0
37,19.8,2135.669,37.0
38,19.2,2147.748,37.0
39,93.0,3238.931,37.0
40,19.0,3297.446,37.0
41,20.0,2139.371,37.0
42,19.8,2166.184,37.0
43,19.8,3297.59,37.0
44,20.0,3297.592,37.0
45,0.0,3294.007,37.0
46,19.2,2189.231,37.0
47,19.8,2179.61,37.0
48,20.0,2023.391,37.0
49,1.0,1312.326,37.0
50,19.8,2226.462,37.0
51,1.0,3171.446,37.0
52,19.8,3292.562,37.0
53,0.0,2176.402,37.0
54,6.0,3292.392,37.0
55,0.0,3272.414,37.0
56,46.5,3291.911,37.0
57,0.0,3301.983,37.0
58,19.2,2192.158,37.0
59,0.0,3292.472,37.0
60,0.0,2221.947,37.0
61,0.0,3299.473,37.0
62,43.0,1466.575,37.0
63,0.0,3298.169,37.0
