Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,24.2,3295.656,34.75
1,20.0,3284.307,34.75
2,27.3,3300.043,34.75
3,20.0,3291.149,34.75
4,48.0,3300.026,34.75
5,19.2,3302.158,34.75
6,70.0,3296.95,34.75
7,26.7,3300.293,34.75
8,33.0,3280.882,34.75
9,28.3,3290.844,34.75
10,23.2,3290.956,34.75
11,26.7,3298.514,34.75
12,19.0,2953.451,34.75
13,20.0,3306.582,34.75
14,22.8,3296.936,34.75
15,62.0,3299.814,34.75
16,26.3,3297.018,34.75
17,24.0,3296.941,34.75
18,25.3,3300.096,34.75
19,23.8,3293.55,34.75
20,22.0,3300.077,34.75
21,50.5,3300.083,34.75
22,22.2,3298.432,34.75
23,48.0,3296.023,34.75
24,39.4,3299.811,34.75
25,68.3,3288.905,34.75
26,22.4,3296.44,34.75
27,22.0,3296.978,34.75
28,24.0,3296.91,34.75
29,13.1,3297.027,34.75
30,16.0,3286.01,34.75
31,29.3,3296.345,34.75
32,23.0,3292.46,34.75
33,22.2,3292.382,34.75
34,20.2,3300.076,34.75
35,22.0,3300.07,34.75
36,19.2,3285.296,34.75
37,20.2,3299.815,34.75
38,22.0,3299.847,34.75
39,31.3,3297.025,34.75
40,17.8,3291.22,34.75
41,21.0,3292.901,34.75
42,26.0,3292.667,34.75
43,23.0,3292.501,34.75
44,19.0,3020.942,34.75
45,27.0,3295.629,34.75
46,34.7,3300.08,34.75
47,20.0,3299.862,34.75
48,25.0,3291.053,34.75
49,24.0,3296.937,34.75
50,21.2,3298.812,34.75
51,22.8,3158.745,34.75
52,55.9,3300.08,34.75
53,22.2,3299.935,34.75
54,22.0,3298.421,34.75
55,20.0,3298.503,34.75
56,21.0,3299.806,34.75
57,20.0,3300.074,34.75
58,22.2,3296.586,34.75
59,22.8,3296.451,34.75
60,13.1,3286.888,34.75
61,21.8,3297.404,34.75
62,58.0,3296.896,34.75
63,20.2,3297.136,34.75
