Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,22.0,2419.808,35.625
1,22.8,2569.273,35.625
2,21.8,2988.145,35.625
3,18.0,2453.011,35.625
4,8.0,2509.678,35.625
5,15.0,3238.344,35.625
6,28.0,2633.385,35.625
7,12.1,2667.314,35.625
8,22.0,2475.276,35.625
9,12.9,2622.441,35.625
10,22.0,2599.385,35.625
11,14.9,2746.338,35.625
12,20.8,2784.771,35.625
13,36.0,2760.247,35.625
14,39.0,3148.538,35.625
15,13.9,2552.539,35.625
16,16.2,2673.989,35.625
17,19.8,2368.938,35.625
18,28.0,2361.147,35.625
19,20.0,2528.283,35.625
20,16.8,2908.218,35.625
21,9.0,2634.606,35.625
22,84.0,3231.471,35.625
23,18.2,2911.816,35.625
24,19.6,2782.354,35.625
25,16.7,3155.744,35.625
26,41.0,2826.175,35.625
27,16.2,2766.272,35.625
28,36.6,2878.818,35.625
29,12.0,3000.722,35.625
30,20.8,3165.129,35.625
31,12.0,2544.311,35.625
32,22.8,2441.113,35.625
33,12.1,2634.158,35.625
34,11.0,3075.944,35.625
35,13.1,2518.288,35.625
36,12.9,2465.164,35.625
37,73.0,3213.185,35.625
38,21.6,2563.192,35.625
39,22.0,2611.891,35.625
40,14.9,2560.34,35.625
41,27.0,2683.424,35.625
42,28.0,2685.176,35.625
43,24.2,2561.271,35.625
44,23.2,2531.709,35.625
45,32.0,2649.516,35.625
46,60.4,3136.996,35.625
47,30.7,2727.706,35.625
48,25.0,2892.304,35.625
49,18.8,2327.52,35.625
50,13.9,2373.679,35.625
51,25.7,2509.766,35.625
52,67.0,3178.001,35.625
53,21.8,2699.811,35.625
54,12.0,2951.989,35.625
55,21.0,2722.509,35.625
56,18.0,2863.829,35.625
57,21.8,2825.968,35.625
58,14.1,2443.904,35.625
59,28.0,2639.605,35.625
60,21.8,2764.075,35.625
61,49.0,2959.224,35.625
62,38.6,3236.201,35.625
63,21.8,2551.616,35.625
