Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,25.0,3285.369,35.4375
1,54.5,3293.152,35.4375
2,24.0,3305.189,35.4375
3,41.0,3255.632,35.4375
4,21.2,3295.666,35.4375
5,19.2,2198.265,35.4375
6,14.1,3294.681,35.4375
7,22.0,2373.227,35.4375
8,17.8,3301.407,35.4375
9,17.0,2389.969,35.4375
10,16.2,3299.94,35.4375
11,20.2,3300.092,35.4375
12,30.0,3295.915,35.4375
13,19.0,3297.589,35.4375
14,23.8,3301.443,35.4375
15,18.2,3287.381,35.4375
16,19.2,2200.054,35.4375
17,21.0,2979.073,35.4375
18,71.4,3267.674,35.4375
19,19.0,2020.803,35.4375
20,14.1,3266.315,35.4375
21,22.8,3261.05,35.4375
22,21.6,3259.779,35.4375
23,10.0,3261.746,35.4375
24,22.0,3299.288,35.4375
25,14.1,2499.756,35.4375
26,19.0,1736.959,35.4375
27,17.0,3311.997,35.4375
28,19.4,3256.701,35.4375
29,19.0,3298.574,35.4375
30,22.4,3294.395,35.4375
31,49.5,3284.119,35.4375
32,53.5,3268.204,35.4375
33,39.4,3288.468,35.4375
34,13.1,3295.069,35.4375
35,26.7,3286.561,35.4375
36,24.2,3295.715,35.4375
37,25.0,2288.46,35.4375
38,18.2,3294.943,35.4375
39,17.0,2358.677,35.4375
40,15.0,3290.146,35.4375
41,15.8,2373.621,35.4375
42,49.0,3299.932,35.4375
43,23.0,3300.086,35.4375
44,18.8,3296.131,35.4375
45,20.2,3304.69,35.4375
46,26.0,3297.426,35.4375
47,16.0,3297.429,35.4375
48,22.0,2260.761,35.4375
49,17.2,2765.701,35.4375
50,19.8,3300.127,35.4375
51,16.0,2195.396,35.4375
52,17.0,2461.866,35.4375
53,18.2,3261.054,35.4375
54,20.0,2531.845,35.4375
55,65.0,2454.183,35.4375
56,16.8,3284.086,35.4375
57,16.0,2450.062,35.4375
58,13.1,1747.426,35.4375
59,19.6,3299.318,35.4375
60,47.5,3273.908,35.4375
61,22.8,3304.646,35.4375
62,20.8,3263.037,35.4375
63,54.0,3276.001,35.4375
