Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,19.4,2858.273,34.5625
1,20.4,2817.68,34.5625
2,28.0,2862.021,34.5625
3,43.6,2959.585,34.5625
4,17.8,2900.289,34.5625
5,24.0,3086.003,34.5625
6,26.0,2826.397,34.5625
7,21.2,2844.527,34.5625
8,20.2,2567.474,34.5625
9,47.0,2918.126,34.5625
10,18.2,2682.227,34.5625
11,21.2,2458.025,34.5625
12,24.0,2826.544,34.5625
13,22.2,2612.606,34.5625
14,37.0,2848.912,34.5625
15,42.0,3005.795,34.5625
16,10.0,3147.263,34.5625
17,58.4,3002.269,34.5625
18,22.4,2777.759,34.5625
19,16.0,2446.674,34.5625
20,14.1,2837.869,34.5625
21,19.2,2792.437,34.5625
22,52.5,3197.31,34.5625
23,17.2,2817.841,34.5625
24,4.0,3067.179,34.5625
25,85.9,3238.988,34.5625
26,15.0,2964.329,34.5625
27,54.0,3216.28,34.5625
28,15.0,2844.15,34.5625
29,16.2,2971.738,34.5625
30,39.4,3061.093,34.5625
31,16.0,2787.626,34.5625
32,19.2,2767.048,34.5625
33,18.4,2765.517,34.5625
34,26.0,2769.53,34.5625
35,13.3,2745.558,34.5625
36,16.2,2475.884,34.5625
37,16.2,3145.658,34.5625
38,24.2,2706.209,34.5625
39,24.0,2666.037,34.5625
40,31.6,2743.84,34.5625
41,27.7,2920.583,34.5625
42,18.0,2571.86,34.5625
43,19.0,2548.2,34.5625
44,16.2,2689.805,34.5625
45,25.3,2825.097,34.5625
46,25.0,2711.674,34.5625
47,40.0,3003.278,34.5625
48,14.3,2761.198,34.5625
49,16.0,2646.915,34.5625
50,12.1,2728.645,34.5625
51,9.1,2605.442,34.5625
52,14.0,3066.962,34.5625
53,19.0,2752.809,34.5625
54,26.0,3109.092,34.5625
55,17.2,2875.327,34.5625
56,32.0,3142.773,34.5625
57,16.0,3049.827,34.5625
58,25.3,2755.975,34.5625
59,11.1,3086.785,34.5625
60,14.0,2752.528,34.5625
61,18.0,2736.06,34.5625
62,19.0,2932.863,34.5625
63,16.8,2911.932,34.5625
