Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,29.3,3297.446,34.5
1,47.5,3231.009,34.5
2,12.0,3305.948,34.5
3,12.9,2120.373,34.5
4,14.0,3308.656,34.5
5,13.0,1647.774,34.5
6,15.8,3303.052,34.5
7,17.2,3306.536,34.5
8,14.9,3302.699,34.5
9,17.0,1844.912,34.5
10,12.0,2274.941,34.5
11,16.0,3305.602,34.5
12,19.8,3313.334,34.5
13,16.8,2300.522,34.5
14,18.8,3301.854,34.5
15,29.7,3226.112,34.5
16,18.0,2200.121,34.5
17,18.0,3299.689,34.5
18,16.2,3301.055,34.5
19,56.0,1648.537,34.5
20,14.0,2399.17,34.5
21,44.4,1860.647,34.5
22,18.8,3305.522,34.5
23,43.6,3282.444,34.5
24,17.8,2409.485,34.5
25,16.8,2406.853,34.5
26,20.0,1944.943,34.5
27,15.0,2399.944,34.5
28,18.0,3312.866,34.5
29,16.0,3302.765,34.5
30,13.1,3307.818,34.5
31,11.0,3314.71,34.5
32,49.5,3304.914,34.5
33,16.8,3299.746,34.5
34,14.9,2450.537,34.5
35,12.9,1627.989,34.5
36,7.0,3301.667,34.5
37,12.9,1647.331,34.5
38,12.9,3299.067,34.5
39,17.0,3286.358,34.5
40,11.0,3306.482,34.5
41,17.0,3286.682,34.5
42,14.9,2289.572,34.5
43,10.1,3300.444,34.5
44,11.0,3301.627,34.5
45,9.0,2326.993,34.5
46,18.8,3297.444,34.5
47,76.0,3159.655,34.5
48,19.2,2200.096,34.5
49,12.1,3300.058,34.5
50,17.0,3299.746,34.5
51,16.0,1649.361,34.5
52,13.1,2385.372,34.5
53,17.0,2171.352,34.5
54,17.0,3293.869,34.5
55,15.0,3298.672,34.5
56,10.0,2401.412,34.5
57,12.9,2400.443,34.5
58,17.0,2376.387,34.5
59,18.2,2399.029,34.5
60,55.0,3289.245,34.5
61,12.1,3238.01,34.5
62,16.8,3299.249,34.5
63,14.1,3296.226,34.5
