Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,17.4,1767.408,37.6875
1,8.1,1652.206,37.6875
2,12.0,2488.274,37.6875
3,12.1,1557.734,37.6875
4,11.2,2481.31,37.6875
5,14.0,1547.021,37.6875
6,31.6,2499.334,37.6875
7,12.0,1556.957,37.6875
8,28.0,2283.527,37.6875
9,11.0,1654.002,37.6875
10,24.5,3304.692,37.6875
11,16.0,3272.101,37.6875
12,0.0,3303.04,37.6875
13,0.0,1464.725,37.6875
14,1.0,1713.05,37.6875
15,7.0,1617.251,37.6875
16,14.0,1507.555,37.6875
17,14.1,1665.538,37.6875
18,12.1,2370.118,37.6875
19,11.1,1580.886,37.6875
20,46.0,3305.539,37.6875
21,1.0,1575.842,37.6875
22,2.0,1645.937,37.6875
23,8.1,3292.042,37.6875
24,20.0,1674.055,37.6875
25,3.0,2243.438,37.6875
26,0.0,2270.132,37.6875
27,8.1,3309.33,37.6875
28,0.0,2297.321,37.6875
29,11.0,1671.028,37.6875
30,4.0,1650.034,37.6875
31,9.0,3277.962,37.6875
32,10.1,1643.233,37.6875
33,2.0,2175.77,37.6875
34,12.1,2488.343,37.6875
35,0.0,1578.451,37.6875
36,6.1,2559.092,37.6875
37,0.0,2446.341,37.6875
38,12.1,2499.238,37.6875
39,9.9,2123.409,37.6875
40,11.0,1654.501,37.6875
41,0.0,2378.614,37.6875
42,11.2,3272.396,37.6875
43,41.4,3300.078,37.6875
44,37.0,3273.537,37.6875
45,0.0,1464.238,37.6875
46,30.0,3277.446,37.6875
47,0.0,3294.344,37.6875
48,1.0,1560.432,37.6875
49,0.0,3298.676,37.6875
50,1.0,2834.232,37.6875
51,0.0,1477.977,37.6875
52,12.0,2513.195,37.6875
53,0.0,1441.17,37.6875
54,7.0,3302.113,37.6875
55,40.0,3255.305,37.6875
56,0.0,3294.273,37.6875
57,13.0,1712.002,37.6875
58,12.0,1697.643,37.6875
59,10.2,3278.124,37.6875
60,12.0,1720.223,37.6875
61,0.0,3291.16,37.6875
62,0.0,3297.645,37.6875
63,46.5,3300.084,37.6875
