Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,20.2,2558.115,34.875
1,12.1,2717.291,34.875
2,85.1,3117.098,34.875
3,16.0,2630.479,34.875
4,58.6,3049.61,34.875
5,20.0,2901.101,34.875
6,13.1,3117.996,34.875
7,13.1,2439.887,34.875
8,21.0,2561.406,34.875
9,19.8,2733.178,34.875
10,15.2,2569.039,34.875
11,13.0,2870.614,34.875
12,14.0,2482.542,34.875
13,20.2,2711.4,34.875
14,15.8,2766.671,34.875
15,14.0,2596.186,34.875
16,85.9,2944.931,34.875
17,24.2,2514.691,34.875
18,54.0,2995.576,34.875
19,8.0,2441.893,34.875
20,21.2,3036.433,34.875
21,11.0,2441.537,34.875
22,18.2,2500.706,34.875
23,14.0,2653.485,34.875
24,14.0,3066.829,34.875
25,17.0,2820.724,34.875
26,22.0,2420.477,34.875
27,15.0,2572.411,34.875
28,20.0,2582.783,34.875
29,25.0,3042.39,34.875
30,14.9,2864.16,34.875
31,52.5,3177.41,34.875
32,15.0,2592.569,34.875
33,15.0,2597.333,34.875
34,13.0,2981.171,34.875
35,17.2,3159.512,34.875
36,23.0,2790.654,34.875
37,34.7,2857.967,34.875
38,14.0,2936.664,34.875
39,14.0,2536.984,34.875
40,15.0,2524.037,34.875
41,20.0,2924.736,34.875
42,21.0,2676.2,34.875
43,18.0,2732.079,34.875
44,11.9,2800.735,34.875
45,17.0,2643.581,34.875
46,19.8,2945.533,34.875
47,14.0,2576.831,34.875
48,14.0,2568.832,34.875
49,13.1,2274.291,34.875
50,17.0,2572.83,34.875
51,16.8,2368.353,34.875
52,11.1,2965.469,34.875
53,13.0,2571.107,34.875
54,11.1,2647.229,34.875
55,52.0,2884.104,34.875
56,51.0,3209.776,34.875
57,18.0,2619.522,34.875
58,16.2,2870.285,34.875
59,12.1,3192.353,34.875
60,23.0,2680.253,34.875
61,14.9,2783.286,34.875
62,17.0,2687.106,34.875
63,17.0,2892.386,34.875
