Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,13.1,3039.691,36.5625
1,18.2,3273.646,36.5625
2,19.0,3287.02,36.5625
3,19.2,3249.974,36.5625
4,0.0,3286.665,36.5625
5,17.2,3273.163,36.5625
6,80.6,3275.894,36.5625
7,0.0,1463.906,36.5625
8,18.4,3289.601,36.5625
9,18.2,3045.442,36.5625
10,17.3,3275.438,36.5625
11,18.0,3047.105,36.5625
12,0.0,2940.276,36.5625
13,17.3,3273.016,36.5625
14,0.0,2324.274,36.5625
15,17.3,3257.897,36.5625
16,21.2,3292.519,36.5625
17,0.0,1970.01,36.5625
18,21.2,2198.954,36.5625
19,18.2,3226.428,36.5625
20,0.0,1466.091,36.5625
21,55.0,3266.582,36.5625
22,29.6,3270.636,36.5625
23,15.2,3221.299,36.5625
24,1.0,1466.674,36.5625
25,17.2,3231.946,36.5625
26,0.0,3299.147,36.5625
27,18.2,3230.475,36.5625
28,11.1,3299.696,36.5625
29,32.0,3281.032,36.5625
30,17.3,3223.952,36.5625
31,0.0,2338.367,36.5625
32,13.0,2233.309,36.5625
33,18.2,3273.318,36.5625
34,18.0,3287.097,36.5625
35,0.0,2265.302,36.5625
36,17.3,3277.561,36.5625
37,0.0,2362.527,36.5625
38,0.0,3302.821,36.5625
39,0.0,1466.28,36.5625
40,18.2,3289.183,36.5625
41,7.0,3300.076,36.5625
42,0.0,2426.198,36.5625
43,0.0,3158.326,36.5625
44,17.2,3043.239,36.5625
45,17.3,3272.931,36.5625
46,17.2,3273.751,36.5625
47,18.2,3258.268,36.5625
48,1.0,3299.512,36.5625
49,46.5,2180.848,36.5625
50,0.0,2212.177,36.5625
51,0.0,3300.18,36.5625
52,0.0,1465.528,36.5625
53,0.0,3299.662,36.5625
54,16.0,3279.69,36.5625
55,44.4,3286.284,36.5625
56,0.0,1465.647,36.5625
57,0.0,3296.823,36.5625
58,18.2,3283.487,36.5625
59,0.0,3299.305,36.5625
60,18.2,3061.863,36.5625
61,0.0,3299.84,36.5625
62,0.0,3300.016,36.5625
63,18.2,3226.848,36.5625
