Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,17.2,1469.965,33.875
1,15.2,3238.313,33.875
2,15.3,2158.639,33.875
3,13.1,2313.77,33.875
4,20.0,2327.179,33.875
5,29.0,3248.116,33.875
6,15.2,2365.372,33.875
7,20.2,2077.536,33.875
8,13.4,2433.954,33.875
9,15.0,1514.829,33.875
10,15.2,2099.129,33.875
11,20.0,2378.092,33.875
12,13.1,3187.873,33.875
13,20.2,2450.86,33.875
14,17.0,2172.223,33.875
15,92.0,3238.936,33.875
16,6.1,1472.552,33.875
17,50.0,3224.008,33.875
18,17.0,3217.297,33.875
19,22.0,3243.754,33.875
20,21.2,3247.172,33.875
21,17.0,2307.582,33.875
22,67.0,3296.678,33.875
23,43.0,1649.932,33.875
24,17.2,1645.468,33.875
25,53.0,3299.264,33.875
26,24.2,3307.401,33.875
27,21.2,3300.089,33.875
28,12.1,2120.605,33.875
29,18.0,2091.637,33.875
30,11.1,2139.11,33.875
31,14.1,1487.561,33.875
32,22.2,2092.413,33.875
33,14.0,3308.769,33.875
34,11.2,2989.039,33.875
35,17.3,2311.817,33.875
36,75.5,2331.211,33.875
37,28.0,3280.003,33.875
38,22.2,2759.953,33.875
39,18.2,2090.159,33.875
40,18.0,2414.47,33.875
41,19.2,3247.851,33.875
42,20.0,2093.813,33.875
43,21.2,2377.444,33.875
44,18.0,2103.177,33.875
45,17.0,3247.793,33.875
46,14.0,2171.521,33.875
47,21.6,3227.066,33.875
48,20.2,1483.371,33.875
49,19.2,2419.883,33.875
50,18.0,3298.511,33.875
51,16.2,1884.406,33.875
52,18.0,3291.211,33.875
53,19.2,2310.449,33.875
54,20.0,3297.381,33.875
55,8.1,2198.546,33.875
56,18.0,2227.834,33.875
57,60.0,3299.106,33.875
58,12.9,3292.351,33.875
59,58.0,3298.403,33.875
60,17.2,2132.207,33.875
61,16.5,2035.126,33.875
62,24.2,2098.206,33.875
63,20.2,1481.92,33.875
