Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.1,3294.979,34.875
1,22.2,3293.12,34.875
2,31.0,3248.789,34.875
3,22.2,2631.13,34.875
4,29.3,2321.055,34.875
5,25.5,3298.278,34.875
6,25.3,2933.251,34.875
7,42.0,3257.764,34.875
8,49.5,3291.095,34.875
9,41.6,2337.253,34.875
10,39.0,2973.122,34.875
11,26.0,2949.228,34.875
12,24.0,3298.251,34.875
13,15.8,3256.823,34.875
14,22.2,3291.21,34.875
15,18.0,3298.434,34.875
16,60.0,3298.656,34.875
17,17.8,2148.309,34.875
18,16.8,2140.511,34.875
19,23.2,3300.07,34.875
20,71.0,3275.673,34.875
21,18.0,3287.621,34.875
22,14.9,3066.024,34.875
23,26.7,3269.983,34.875
24,16.0,3299.569,34.875
25,16.0,3299.575,34.875
26,24.2,3258.305,34.875
27,16.8,3034.317,34.875
28,59.0,1592.06,34.875
29,17.0,1576.513,34.875
30,25.7,2188.016,34.875
31,48.5,3023.197,34.875
32,23.0,3298.863,34.875
33,22.0,3019.745,34.875
34,48.0,3290.784,34.875
35,17.8,2370.813,34.875
36,23.0,3297.327,34.875
37,16.8,3297.402,34.875
38,17.0,1688.962,34.875
39,34.0,3300.076,34.875
40,41.0,2403.193,34.875
41,24.0,3285.443,34.875
42,16.8,3296.944,34.875
43,23.2,3296.88,34.875
44,12.9,3296.978,34.875
45,16.0,3298.186,34.875
46,23.2,3285.828,34.875
47,21.0,2568.111,34.875
48,23.0,3251.252,34.875
49,27.0,2218.531,34.875
50,51.0,2224.772,34.875
51,26.0,3298.253,34.875
52,45.0,3038.674,34.875
53,19.8,2393.561,34.875
54,16.0,3296.624,34.875
55,13.0,3036.775,34.875
56,23.2,3297.092,34.875
57,11.1,3299.254,34.875
58,28.3,3261.366,34.875
59,17.0,2355.296,34.875
60,13.0,1761.097,34.875
61,25.0,2187.504,34.875
62,24.8,1876.463,34.875
63,24.0,2413.126,34.875
