Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,32.0,2931.094,35.6875
1,10.0,2573.013,35.6875
2,12.0,2863.447,35.6875
3,19.2,2759.744,35.6875
4,16.0,2674.102,35.6875
5,15.2,2557.85,35.6875
6,17.0,3052.173,35.6875
7,13.0,2850.032,35.6875
8,8.1,2716.984,35.6875
9,9.1,2635.876,35.6875
10,19.8,2723.884,35.6875
11,14.0,3100.822,35.6875
12,25.3,2952.876,35.6875
13,17.0,2678.281,35.6875
14,23.5,2478.34,35.6875
15,48.5,3029.641,35.6875
16,16.2,2255.487,35.6875
17,10.0,2439.218,35.6875
18,13.9,2316.717,35.6875
19,45.0,3041.286,35.6875
20,21.2,2608.257,35.6875
21,5.1,2507.747,35.6875
22,53.5,3184.471,35.6875
23,5.9,3088.452,35.6875
24,40.4,3252.267,35.6875
25,24.0,2896.74,35.6875
26,17.8,2454.374,35.6875
27,16.8,2591.766,35.6875
28,15.2,3032.733,35.6875
29,20.0,3113.108,35.6875
30,35.0,3008.134,35.6875
31,13.9,2878.337,35.6875
32,12.9,2642.691,35.6875
33,9.9,2560.641,35.6875
34,16.8,2876.61,35.6875
35,10.9,2644.086,35.6875
36,11.1,2789.971,35.6875
37,9.9,2589.18,35.6875
38,11.0,2896.476,35.6875
39,16.0,2805.92,35.6875
40,10.9,2602.184,35.6875
41,18.0,2641.8,35.6875
42,20.2,2724.882,35.6875
43,90.0,3159.033,35.6875
44,18.2,2725.691,35.6875
45,15.2,2759.481,35.6875
46,18.0,2514.628,35.6875
47,52.0,3105.572,35.6875
48,21.8,2226.564,35.6875
49,65.0,2866.565,35.6875
50,21.0,2541.074,35.6875
51,14.9,2753.911,35.6875
52,17.0,2932.449,35.6875
53,18.0,2464.719,35.6875
54,10.9,3156.793,35.6875
55,16.2,2838.329,35.6875
56,14.0,3162.638,35.6875
57,16.2,2787.917,35.6875
58,18.2,2633.63,35.6875
59,18.2,2829.375,35.6875
60,11.0,2826.67,35.6875
61,9.9,3052.262,35.6875
62,53.5,3141.734,35.6875
63,12.1,2923.026,35.6875
