Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,25.3,2154.537,36.375
1,23.0,3295.039,36.375
2,44.4,3301.436,36.375
3,53.0,3262.125,36.375
4,20.2,3300.023,36.375
5,19.0,3299.737,36.375
6,23.0,3042.096,36.375
7,24.0,3303.573,36.375
8,19.0,3298.355,36.375
9,19.6,1622.062,36.375
10,19.8,3097.327,36.375
11,22.8,3300.084,36.375
12,14.1,3306.787,36.375
13,18.8,3297.181,36.375
14,37.6,1471.466,36.375
15,27.0,3305.687,36.375
16,27.0,3299.371,36.375
17,28.0,3269.55,36.375
18,5.0,3314.111,36.375
19,30.0,1467.857,36.375
20,22.8,3300.846,36.375
21,27.7,3310.628,36.375
22,26.0,2436.051,36.375
23,25.7,3300.709,36.375
24,23.0,3300.117,36.375
25,23.0,3300.624,36.375
26,52.5,1508.152,36.375
27,21.8,1798.297,36.375
28,78.0,3302.3,36.375
29,23.0,3309.65,36.375
30,25.0,3318.033,36.375
31,25.7,1648.152,36.375
32,24.0,2931.89,36.375
33,27.0,3266.85,36.375
34,44.6,3298.182,36.375
35,23.8,3298.195,36.375
36,26.0,3296.905,36.375
37,28.3,3283.976,36.375
38,20.0,3305.192,36.375
39,24.5,3299.761,36.375
40,23.8,3300.332,36.375
41,22.8,3298.101,36.375
42,22.0,3293.567,36.375
43,23.0,2555.312,36.375
44,18.8,3303.133,36.375
45,19.8,3289.045,36.375
46,52.5,1465.271,36.375
47,39.4,3293.653,36.375
48,34.3,3296.886,36.375
49,23.0,3298.36,36.375
50,75.8,3300.085,36.375
51,8.0,1466.64,36.375
52,27.7,3302.755,36.375
53,19.0,3292.712,36.375
54,21.8,3298.101,36.375
55,19.0,3297.39,36.375
56,43.4,3295.474,36.375
57,25.0,3297.332,36.375
58,12.1,1499.313,36.375
59,18.0,1797.637,36.375
60,19.0,3283.72,36.375
61,24.2,3310.716,36.375
62,43.6,3298.536,36.375
63,22.4,1648.064,36.375
