Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,27.3,3299.948,34.875
1,21.0,3316.301,34.875
2,27.7,3306.95,34.875
3,25.0,2682.045,34.875
4,23.2,3316.35,34.875
5,46.5,3235.127,34.875
6,27.0,3306.707,34.875
7,21.2,3305.317,34.875
8,21.0,1955.031,34.875
9,21.0,3311.975,34.875
10,22.2,3302.325,34.875
11,24.2,3304.178,34.875
12,30.3,3307.292,34.875
13,24.5,3296.009,34.875
14,22.8,3299.364,34.875
15,61.6,3238.416,34.875
16,23.2,1371.457,34.875
17,30.0,2400.505,34.875
18,27.0,3300.162,34.875
19,21.2,2663.704,34.875
20,20.8,3296.38,34.875
21,26.5,3298.546,34.875
22,23.5,2518.956,34.875
23,61.0,2522.034,34.875
24,17.2,3317.282,34.875
25,41.0,3300.042,34.875
26,56.1,1471.747,34.875
27,25.0,3312.85,34.875
28,44.6,3293.435,34.875
29,21.0,3306.351,34.875
30,22.4,2509.531,34.875
31,21.2,2472.3,34.875
32,20.0,3263.092,34.875
33,23.0,3292.652,34.875
34,23.8,3297.584,34.875
35,23.0,3279.372,34.875
36,23.2,3298.384,34.875
37,66.0,3299.187,34.875
38,20.2,2476.365,34.875
39,26.0,2439.844,34.875
40,22.2,3297.267,34.875
41,22.0,3299.974,34.875
42,25.0,3298.145,34.875
43,26.0,3289.105,34.875
44,27.0,3303.57,34.875
45,21.8,3300.392,34.875
46,40.4,3303.018,34.875
47,40.4,3216.79,34.875
48,22.2,1369.584,34.875
49,24.0,2389.948,34.875
50,24.0,3295.322,34.875
51,21.8,1729.039,34.875
52,22.0,3294.917,34.875
53,22.2,3297.19,34.875
54,26.0,3292.722,34.875
55,23.0,3289.186,34.875
56,11.0,3295.292,34.875
57,32.7,3227.297,34.875
58,23.0,1468.759,34.875
59,25.7,3298.412,34.875
60,21.2,3295.245,34.875
61,29.3,3230.186,34.875
62,23.7,3308.338,34.875
63,24.0,3299.418,34.875
