Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,8.8,2399.993,34.375
1,24.2,2742.591,34.375
2,25.7,2570.586,34.375
3,33.3,3172.316,34.375
4,33.3,3206.246,34.375
5,9.1,3035.641,34.375
6,27.0,2728.694,34.375
7,5.0,3057.862,34.375
8,17.0,3211.314,34.375
9,24.8,2831.194,34.375
10,21.2,2457.546,34.375
11,5.1,2799.823,34.375
12,53.0,3082.098,34.375
13,23.2,2574.858,34.375
14,28.3,2544.823,34.375
15,24.0,2626.758,34.375
16,28.3,2110.405,34.375
17,25.3,2410.438,34.375
18,7.0,2704.07,34.375
19,4.0,2877.344,34.375
20,20.0,3292.285,34.375
21,23.0,2367.052,34.375
22,8.9,2895.701,34.375
23,21.0,3140.188,34.375
24,26.3,2657.099,34.375
25,5.0,2721.216,34.375
26,51.0,3240.824,34.375
27,5.9,2928.851,34.375
28,51.0,3193.083,34.375
29,6.1,3189.712,34.375
30,26.3,2529.563,34.375
31,6.0,3230.904,34.375
32,18.2,2877.517,34.375
33,24.8,2730.592,34.375
34,18.0,2536.261,34.375
35,66.0,3183.833,34.375
36,7.1,2987.347,34.375
37,13.0,3043.484,34.375
38,26.3,2796.611,34.375
39,28.0,2583.198,34.375
40,56.0,3238.719,34.375
41,24.0,2823.781,34.375
42,13.1,2627.501,34.375
43,24.0,2482.141,34.375
44,43.4,2960.296,34.375
45,19.2,2595.063,34.375
46,33.0,3068.162,34.375
47,9.0,2877.862,34.375
48,41.4,2861.708,34.375
49,7.0,2610.592,34.375
50,25.3,2432.549,34.375
51,25.7,2371.0,34.375
52,53.5,3235.909,34.375
53,6.1,3042.37,34.375
54,18.0,2888.075,34.375
55,59.6,3140.075,34.375
56,24.2,2564.937,34.375
57,6.9,2686.199,34.375
58,7.0,3288.618,34.375
59,15.0,3150.88,34.375
60,6.0,3282.888,34.375
61,18.2,2545.734,34.375
62,24.5,2475.919,34.375
63,25.3,2646.148,34.375
