Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,20.7,1504.88,37.9375
1,0.0,1497.401,37.9375
2,3.0,3304.111,37.9375
3,8.0,3302.433,37.9375
4,12.9,2441.462,37.9375
5,11.0,2417.466,37.9375
6,0.0,2052.672,37.9375
7,14.0,1472.787,37.9375
8,19.0,2454.295,37.9375
9,11.0,2492.861,37.9375
10,12.1,2427.678,37.9375
11,11.1,3301.584,37.9375
12,14.9,3298.635,37.9375
13,10.9,3292.259,37.9375
14,11.9,3303.834,37.9375
15,5.0,2307.244,37.9375
16,44.4,3232.073,37.9375
17,14.1,2395.025,37.9375
18,13.1,1937.03,37.9375
19,0.0,1909.502,37.9375
20,12.9,2426.39,37.9375
21,11.1,1725.616,37.9375
22,41.0,3231.778,37.9375
23,12.0,1653.419,37.9375
24,47.0,2444.701,37.9375
25,11.9,2375.744,37.9375
26,12.7,1809.317,37.9375
27,0.0,1802.575,37.9375
28,12.0,2941.613,37.9375
29,0.0,2184.056,37.9375
30,12.1,1656.755,37.9375
31,0.0,2106.1,37.9375
32,11.1,1494.931,37.9375
33,0.0,1499.352,37.9375
34,5.9,3294.989,37.9375
35,45.0,3316.461,37.9375
36,0.0,3297.371,37.9375
37,0.0,3304.267,37.9375
38,40.4,3300.806,37.9375
39,0.0,1466.962,37.9375
40,12.0,3289.078,37.9375
41,7.9,3314.317,37.9375
42,0.0,3291.597,37.9375
43,0.0,3285.261,37.9375
44,2.0,3298.927,37.9375
45,74.5,3249.858,37.9375
46,0.0,3299.397,37.9375
47,0.0,3300.719,37.9375
48,12.0,3306.008,37.9375
49,4.0,3296.456,37.9375
50,0.0,2195.234,37.9375
51,11.1,3296.238,37.9375
52,10.0,3291.155,37.9375
53,9.0,2367.441,37.9375
54,9.0,3287.79,37.9375
55,0.0,2409.152,37.9375
56,9.0,3300.084,37.9375
57,0.0,3301.055,37.9375
58,0.0,2558.282,37.9375
59,11.9,2509.986,37.9375
60,0.0,3306.212,37.9375
61,12.0,3295.672,37.9375
62,0.0,2455.119,37.9375
63,12.0,2520.064,37.9375
