Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,19.0,2609.984,33.6875
1,23.0,2636.486,33.6875
2,51.5,3101.751,33.6875
3,50.5,3006.014,33.6875
4,19.8,2765.482,33.6875
5,22.8,2559.801,33.6875
6,21.2,2690.126,33.6875
7,25.0,2892.314,33.6875
8,15.0,2647.204,33.6875
9,17.8,2714.256,33.6875
10,29.0,2958.097,33.6875
11,17.0,2820.618,33.6875
12,12.1,2951.668,33.6875
13,21.2,2691.543,33.6875
14,27.7,2664.863,33.6875
15,19.0,2571.218,33.6875
16,19.0,2565.188,33.6875
17,55.6,3080.672,33.6875
18,19.8,2431.435,33.6875
19,20.0,2353.742,33.6875
20,13.0,2568.222,33.6875
21,23.8,3221.389,33.6875
22,19.0,3023.407,33.6875
23,51.5,3125.202,33.6875
24,48.5,3069.618,33.6875
25,9.9,2643.948,33.6875
26,25.0,2527.351,33.6875
27,19.0,2474.458,33.6875
28,7.0,2695.509,33.6875
29,23.0,2476.029,33.6875
30,17.0,2829.071,33.6875
31,19.8,2482.472,33.6875
32,18.0,2560.259,33.6875
33,21.8,2472.598,33.6875
34,40.6,3052.793,33.6875
35,27.5,2720.519,33.6875
36,14.0,3096.134,33.6875
37,19.0,2473.922,33.6875
38,20.0,2598.459,33.6875
39,26.7,2694.323,33.6875
40,87.1,3036.77,33.6875
41,11.0,2550.668,33.6875
42,18.2,3053.649,33.6875
43,17.0,2810.929,33.6875
44,26.0,2844.72,33.6875
45,19.8,2643.977,33.6875
46,16.2,2698.772,33.6875
47,16.0,2882.36,33.6875
48,21.8,2889.241,33.6875
49,12.1,2721.594,33.6875
50,22.8,2316.241,33.6875
51,20.0,2349.312,33.6875
52,18.2,2442.423,33.6875
53,48.0,3242.011,33.6875
54,6.0,2723.87,33.6875
55,18.0,2941.291,33.6875
56,18.8,3042.57,33.6875
57,16.2,2770.665,33.6875
58,22.5,2689.138,33.6875
59,20.0,2474.559,33.6875
60,15.0,2522.552,33.6875
61,21.2,2443.363,33.6875
62,17.2,2625.278,33.6875
63,19.2,2502.257,33.6875
