Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,22.2,2576.006,35.5
1,12.1,2656.541,35.5
2,41.0,2763.874,35.5
3,35.6,2912.231,35.5
4,15.0,3042.864,35.5
5,26.5,2918.625,35.5
6,24.0,2589.617,35.5
7,34.0,2878.965,35.5
8,37.0,2912.747,35.5
9,23.0,2412.672,35.5
10,21.0,2570.406,35.5
11,24.0,2764.142,35.5
12,15.2,2673.789,35.5
13,15.0,2941.39,35.5
14,11.9,2761.193,35.5
15,20.2,3003.813,35.5
16,16.2,2816.699,35.5
17,57.0,2884.329,35.5
18,13.1,2785.321,35.5
19,14.0,2777.389,35.5
20,40.4,3095.459,35.5
21,23.2,3123.624,35.5
22,67.7,3138.518,35.5
23,23.8,3028.344,35.5
24,22.2,2647.142,35.5
25,28.0,2574.137,35.5
26,25.3,2379.473,35.5
27,25.3,2556.346,35.5
28,17.2,2697.227,35.5
29,15.0,3008.212,35.5
30,64.6,2926.661,35.5
31,21.8,2880.683,35.5
32,22.0,2489.682,35.5
33,24.2,2534.269,35.5
34,29.4,2416.696,35.5
35,26.0,2687.143,35.5
36,31.7,2871.94,35.5
37,58.6,3002.795,35.5
38,19.0,2713.763,35.5
39,25.7,2663.617,35.5
40,13.1,2730.217,35.5
41,22.8,2381.754,35.5
42,25.3,2660.821,35.5
43,62.4,2935.917,35.5
44,23.8,2485.331,35.5
45,24.0,2743.158,35.5
46,23.8,2791.693,35.5
47,15.0,3172.831,35.5
48,47.5,2956.885,35.5
49,19.0,2552.189,35.5
50,12.1,2684.324,35.5
51,42.4,3190.752,35.5
52,16.2,3032.854,35.5
53,41.4,3258.807,35.5
54,22.2,3115.319,35.5
55,13.9,3041.494,35.5
56,22.8,2770.42,35.5
57,17.3,2529.471,35.5
58,13.1,2673.862,35.5
59,17.0,2560.195,35.5
60,25.3,2640.395,35.5
61,13.0,3105.366,35.5
62,18.2,2703.476,35.5
63,22.8,2852.01,35.5
