Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,77.8,3300.123,34.1875
1,7.1,1465.051,34.1875
2,53.0,1499.867,34.1875
3,37.0,1502.733,34.1875
4,6.0,1430.953,34.1875
5,12.0,2398.475,34.1875
6,8.9,1799.588,34.1875
7,8.1,1800.028,34.1875
8,25.0,3138.706,34.1875
9,14.0,2238.955,34.1875
10,2.0,1498.611,34.1875
11,12.1,1497.109,34.1875
12,8.0,1785.265,34.1875
13,7.0,3043.657,34.1875
14,15.8,1987.873,34.1875
15,5.0,1454.781,34.1875
16,5.0,2357.81,34.1875
17,4.0,1394.399,34.1875
18,9.9,1499.655,34.1875
19,6.1,1800.046,34.1875
20,13.1,1707.037,34.1875
21,6.0,1450.919,34.1875
22,20.8,3316.156,34.1875
23,86.9,3294.888,34.1875
24,5.1,1498.852,34.1875
25,8.0,1498.97,34.1875
26,46.5,1499.472,34.1875
27,0.0,1496.865,34.1875
28,13.1,3298.825,34.1875
29,48.5,1467.941,34.1875
30,10.1,1798.225,34.1875
31,6.1,1494.697,34.1875
32,20.4,3283.399,34.1875
33,10.1,1462.568,34.1875
34,6.1,1498.879,34.1875
35,18.0,1499.601,34.1875
36,6.0,1436.192,34.1875
37,18.0,1764.12,34.1875
38,7.0,1734.409,34.1875
39,5.0,2258.998,34.1875
40,7.0,3222.936,34.1875
41,8.0,2273.393,34.1875
42,14.0,1497.38,34.1875
43,10.0,1496.102,34.1875
44,17.0,2000.256,34.1875
45,6.1,2195.588,34.1875
46,8.0,1780.486,34.1875
47,8.0,1480.517,34.1875
48,8.0,1797.423,34.1875
49,7.1,1497.184,34.1875
50,9.9,1496.419,34.1875
51,8.2,1801.804,34.1875
52,7.0,1799.189,34.1875
53,8.0,1498.98,34.1875
54,9.1,3297.344,34.1875
55,5.0,3288.773,34.1875
56,8.0,1497.419,34.1875
57,4.0,1498.025,34.1875
58,7.0,1498.861,34.1875
59,9.1,1498.019,34.1875
60,9.1,3297.084,34.1875
61,6.0,1466.333,34.1875
62,6.1,1794.794,34.1875
63,7.0,1498.885,34.1875
