Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.3,1770.403,35.375
1,8.0,3235.689,35.375
2,15.2,1809.194,35.375
3,13.1,1793.463,35.375
4,16.2,1796.78,35.375
5,8.1,2533.777,35.375
6,9.1,1698.671,35.375
7,17.8,2702.235,35.375
8,83.8,3257.428,35.375
9,11.0,1467.108,35.375
10,16.2,1808.85,35.375
11,17.2,1794.616,35.375
12,16.0,2410.542,35.375
13,8.1,2381.748,35.375
14,11.1,2179.664,35.375
15,32.0,1787.238,35.375
16,50.5,3264.043,35.375
17,8.2,2199.783,35.375
18,8.2,3224.296,35.375
19,9.1,1811.818,35.375
20,17.3,1814.451,35.375
21,7.1,3305.611,35.375
22,6.1,3314.408,35.375
23,34.0,3274.343,35.375
24,16.2,1797.012,35.375
25,6.1,3303.226,35.375
26,53.5,1462.894,35.375
27,11.1,3294.071,35.375
28,16.2,3273.357,35.375
29,15.8,1790.346,35.375
30,16.2,1804.964,35.375
31,11.0,3310.035,35.375
32,9.2,2045.221,35.375
33,28.0,3262.113,35.375
34,18.2,1788.839,35.375
35,14.0,3298.747,35.375
36,17.2,1784.214,35.375
37,15.0,1992.444,35.375
38,17.0,1722.33,35.375
39,12.0,2404.615,35.375
40,25.0,3274.768,35.375
41,8.8,1552.879,35.375
42,18.2,1794.89,35.375
43,10.0,1627.275,35.375
44,17.2,2696.686,35.375
45,17.0,1715.394,35.375
46,48.5,3184.266,35.375
47,24.5,1636.074,35.375
48,10.0,3289.287,35.375
49,30.7,2196.145,35.375
50,20.6,1888.48,35.375
51,17.2,1789.56,35.375
52,19.2,1800.436,35.375
53,17.2,1784.422,35.375
54,17.3,1776.387,35.375
55,33.3,3268.748,35.375
56,7.1,3308.908,35.375
57,19.0,1783.966,35.375
58,6.1,1545.43,35.375
59,17.3,1794.825,35.375
60,46.0,3303.354,35.375
61,22.2,1776.657,35.375
62,18.8,1791.414,35.375
63,19.2,1783.21,35.375
