Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,15.2,2723.509,34.875
1,21.0,2752.15,34.875
2,41.0,3116.577,34.875
3,21.6,2861.489,34.875
4,21.2,2571.343,34.875
5,14.0,2811.026,34.875
6,46.5,2802.58,34.875
7,38.0,3095.598,34.875
8,38.0,3001.978,34.875
9,16.2,2765.323,34.875
10,14.9,2804.648,34.875
11,26.5,2393.559,34.875
12,57.4,2858.144,34.875
13,23.0,2732.883,34.875
14,20.8,3016.819,34.875
15,24.0,2471.579,34.875
16,12.1,2366.084,34.875
17,25.0,2237.53,34.875
18,19.8,2367.185,34.875
19,24.0,2459.659,34.875
20,19.8,2785.814,34.875
21,19.2,2567.96,34.875
22,51.0,3266.899,34.875
23,21.6,2677.902,34.875
24,19.2,2698.625,34.875
25,22.0,2584.507,34.875
26,23.2,2414.701,34.875
27,24.0,2362.838,34.875
28,17.2,2976.295,34.875
29,21.6,3152.705,34.875
30,43.0,2963.043,34.875
31,18.2,2928.562,34.875
32,24.0,2406.345,34.875
33,17.0,2612.117,34.875
34,17.0,2991.503,34.875
35,19.0,2559.289,34.875
36,17.8,2746.846,34.875
37,23.8,2861.58,34.875
38,23.0,2786.563,34.875
39,29.0,2909.018,34.875
40,23.0,2653.637,34.875
41,38.0,2734.631,34.875
42,23.8,2482.42,34.875
43,20.2,2393.906,34.875
44,24.2,2558.585,34.875
45,24.0,2739.408,34.875
46,18.2,2895.504,34.875
47,17.0,2761.645,34.875
48,20.4,2499.289,34.875
49,12.0,2634.575,34.875
50,36.0,2522.364,34.875
51,20.8,2559.27,34.875
52,21.0,2839.814,34.875
53,15.3,2524.93,34.875
54,62.0,3270.633,34.875
55,16.0,2885.0,34.875
56,16.3,2712.161,34.875
57,19.0,2522.325,34.875
58,15.2,2712.398,34.875
59,23.2,2361.05,34.875
60,19.8,2973.981,34.875
61,51.5,3108.322,34.875
62,20.8,2811.781,34.875
63,16.3,2558.932,34.875
