Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,13.3,1449.554,35.5625
1,19.0,3293.14,35.5625
2,43.6,1466.77,35.5625
3,14.9,3297.519,35.5625
4,11.1,3297.45,35.5625
5,15.8,1807.758,35.5625
6,13.0,3027.988,35.5625
7,77.8,3268.923,35.5625
8,31.0,3297.479,35.5625
9,18.2,3297.453,35.5625
10,16.2,3300.087,35.5625
11,18.8,3299.933,35.5625
12,15.2,3313.105,35.5625
13,11.0,2128.698,35.5625
14,11.9,2167.898,35.5625
15,10.9,3297.484,35.5625
16,19.2,3299.96,35.5625
17,17.2,3299.933,35.5625
18,43.0,3297.451,35.5625
19,6.1,1482.644,35.5625
20,56.0,3298.719,35.5625
21,19.0,3299.936,35.5625
22,16.0,3297.291,35.5625
23,12.1,3299.832,35.5625
24,32.0,3272.35,35.5625
25,49.5,3297.509,35.5625
26,13.0,2112.063,35.5625
27,16.0,3297.331,35.5625
28,13.9,1482.133,35.5625
29,14.9,1499.594,35.5625
30,11.0,1478.808,35.5625
31,16.2,2382.459,35.5625
32,9.1,1465.127,35.5625
33,21.0,3276.277,35.5625
34,11.1,1465.851,35.5625
35,12.9,3297.514,35.5625
36,33.0,3299.322,35.5625
37,17.8,1862.525,35.5625
38,15.2,3302.327,35.5625
39,9.1,3301.243,35.5625
40,13.1,3297.484,35.5625
41,68.0,3303.759,35.5625
42,11.9,3300.1,35.5625
43,34.7,3299.922,35.5625
44,15.8,3297.447,35.5625
45,7.9,3028.907,35.5625
46,15.0,2123.838,35.5625
47,21.0,3297.482,35.5625
48,16.0,3300.081,35.5625
49,15.0,3299.93,35.5625
50,35.4,3276.669,35.5625
51,11.9,1476.367,35.5625
52,20.6,3273.436,35.5625
53,11.9,3299.926,35.5625
54,10.0,3289.275,35.5625
55,11.9,3224.467,35.5625
56,18.0,3297.67,35.5625
57,14.9,3297.499,35.5625
58,11.1,2369.811,35.5625
59,13.9,3297.328,35.5625
60,46.0,1490.371,35.5625
61,8.0,1494.712,35.5625
62,14.0,1480.405,35.5625
63,15.0,2253.94,35.5625
