Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.3,3299.809,34.75
1,20.8,2024.556,34.75
2,24.0,3297.215,34.75
3,30.7,3297.246,34.75
4,13.9,1647.58,34.75
5,28.0,3296.818,34.75
6,35.4,3289.792,34.75
7,16.2,3300.091,34.75
8,24.2,3297.461,34.75
9,55.4,3296.816,34.75
10,30.6,3293.534,34.75
11,21.8,1574.528,34.75
12,36.0,3256.002,34.75
13,27.6,3295.043,34.75
14,34.3,3296.62,34.75
15,43.6,1466.196,34.75
16,22.2,2038.347,34.75
17,14.9,1797.796,34.75
18,57.4,3145.767,34.75
19,53.0,3294.045,34.75
20,38.0,3300.057,34.75
21,39.0,3295.039,34.75
22,42.0,3295.222,34.75
23,16.3,3310.642,34.75
24,15.0,3313.075,34.75
25,21.8,3300.092,34.75
26,55.6,3295.319,34.75
27,27.0,3295.517,34.75
28,32.7,3293.417,34.75
29,24.2,3295.319,34.75
30,18.0,3103.608,34.75
31,22.2,3295.468,34.75
32,22.0,3295.263,34.75
33,23.8,1525.942,34.75
34,30.3,3295.166,34.75
35,21.0,3299.988,34.75
36,19.8,2201.562,34.75
37,13.9,3285.445,34.75
38,21.2,3290.56,34.75
39,57.6,3301.289,34.75
40,20.2,3295.319,34.75
41,15.8,3282.567,34.75
42,12.1,3297.463,34.75
43,18.0,2089.373,34.75
44,20.6,1704.434,34.75
45,22.2,3295.191,34.75
46,28.3,3292.778,34.75
47,15.8,1466.518,34.75
48,32.3,1773.937,34.75
49,22.0,1657.724,34.75
50,23.0,1759.38,34.75
51,13.0,3303.882,34.75
52,60.0,3293.153,34.75
53,20.2,3297.332,34.75
54,22.0,3297.784,34.75
55,21.2,3297.601,34.75
56,20.0,3300.077,34.75
57,19.0,3297.52,34.75
58,18.0,3295.452,34.75
59,20.0,3303.993,34.75
60,21.8,3295.264,34.75
61,27.0,3295.309,34.75
62,22.0,3295.151,34.75
63,16.0,3295.463,34.75
