Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,36.7,1994.307,35.6875
1,29.0,3289.461,35.6875
2,22.0,2154.381,35.6875
3,20.0,1796.797,35.6875
4,23.0,1533.299,35.6875
5,19.4,3231.507,35.6875
6,20.2,2197.896,35.6875
7,46.9,3265.355,35.6875
8,18.6,1989.112,35.6875
9,24.5,2000.788,35.6875
10,41.6,3296.901,35.6875
11,30.3,3295.197,35.6875
12,16.0,3297.684,35.6875
13,29.3,1790.347,35.6875
14,26.5,1496.251,35.6875
15,54.0,3275.658,35.6875
16,29.6,3277.449,35.6875
17,29.7,1771.648,35.6875
18,16.0,3300.248,35.6875
19,50.0,3210.948,35.6875
20,18.0,1796.91,35.6875
21,21.4,1800.611,35.6875
22,27.6,2200.242,35.6875
23,31.3,3299.878,35.6875
24,19.2,3296.565,35.6875
25,25.5,2638.342,35.6875
26,23.5,1771.198,35.6875
27,21.2,1768.968,35.6875
28,16.3,3306.121,35.6875
29,26.5,2199.298,35.6875
30,46.5,3278.148,35.6875
31,14.3,3271.24,35.6875
32,23.2,1965.584,35.6875
33,22.2,2777.12,35.6875
34,51.0,1795.168,35.6875
35,20.2,2558.032,35.6875
36,66.3,1791.025,35.6875
37,56.0,3293.055,35.6875
38,21.0,2481.881,35.6875
39,22.2,3293.14,35.6875
40,22.2,1470.879,35.6875
41,23.2,2007.674,35.6875
42,26.8,3296.731,35.6875
43,43.3,1808.323,35.6875
44,24.5,3296.526,35.6875
45,24.2,1793.839,35.6875
46,29.6,1492.83,35.6875
47,21.6,3292.259,35.6875
48,21.0,3293.631,35.6875
49,26.0,1775.886,35.6875
50,67.7,3280.819,35.6875
51,18.2,1766.016,35.6875
52,15.0,1798.985,35.6875
53,15.0,1800.943,35.6875
54,51.0,2532.191,35.6875
55,16.8,3299.018,35.6875
56,21.2,3298.757,35.6875
57,25.3,2198.276,35.6875
58,22.2,2426.44,35.6875
59,22.2,3122.271,35.6875
60,24.2,3296.469,35.6875
61,20.2,3290.96,35.6875
62,12.1,3281.678,35.6875
63,25.0,3295.105,35.6875
