Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,19.1,2337.212,33.5625
1,17.0,2976.205,33.5625
2,32.0,2870.24,33.5625
3,24.2,2668.429,33.5625
4,17.2,2737.575,33.5625
5,21.2,3007.675,33.5625
6,19.6,2471.344,33.5625
7,10.9,2545.774,33.5625
8,18.2,2807.689,33.5625
9,20.0,2776.875,33.5625
10,28.3,3135.839,33.5625
11,13.0,2686.173,33.5625
12,16.0,2887.73,33.5625
13,10.1,2544.75,33.5625
14,30.3,2943.421,33.5625
15,36.7,2953.53,33.5625
16,9.2,3148.958,33.5625
17,8.1,2636.176,33.5625
18,8.1,2359.177,33.5625
19,54.0,3240.53,33.5625
20,7.1,3129.286,33.5625
21,7.1,2943.172,33.5625
22,20.2,2692.369,33.5625
23,8.1,3055.335,33.5625
24,8.1,2595.814,33.5625
25,21.0,2894.129,33.5625
26,22.8,2419.987,33.5625
27,22.2,2610.896,33.5625
28,17.0,3133.31,33.5625
29,8.1,2950.633,33.5625
30,39.8,3019.347,33.5625
31,20.2,2762.461,33.5625
32,13.0,2747.793,33.5625
33,35.4,3118.196,33.5625
34,25.7,2805.247,33.5625
35,24.0,2552.671,33.5625
36,23.2,2797.475,33.5625
37,21.2,2992.401,33.5625
38,22.2,2426.538,33.5625
39,28.9,2562.975,33.5625
40,8.1,3112.266,33.5625
41,9.0,2821.638,33.5625
42,46.5,3093.152,33.5625
43,46.5,2907.688,33.5625
44,7.1,2860.277,33.5625
45,9.1,2558.924,33.5625
46,21.4,2767.015,33.5625
47,27.3,2995.609,33.5625
48,22.0,2726.501,33.5625
49,22.0,2394.612,33.5625
50,11.0,2320.637,33.5625
51,19.0,2816.317,33.5625
52,18.8,2810.209,33.5625
53,20.2,2688.604,33.5625
54,8.1,2909.23,33.5625
55,20.0,2943.944,33.5625
56,15.0,3027.758,33.5625
57,57.0,3126.601,33.5625
58,24.0,2357.22,33.5625
59,7.1,3020.293,33.5625
60,44.0,3222.687,33.5625
61,20.0,2696.091,33.5625
62,13.0,2893.591,33.5625
63,7.1,3083.52,33.5625
