Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,46.0,1881.409,34.1875
1,31.6,1854.526,34.1875
2,19.0,2850.612,34.1875
3,14.1,2853.674,34.1875
4,44.6,3269.335,34.1875
5,22.8,1811.108,34.1875
6,19.2,2461.578,34.1875
7,21.2,1517.355,34.1875
8,20.0,1818.922,34.1875
9,20.2,3292.455,34.1875
10,28.9,3289.737,34.1875
11,22.0,2463.867,34.1875
12,22.0,2673.103,34.1875
13,22.5,2017.351,34.1875
14,24.0,2518.066,34.1875
15,13.0,2623.875,34.1875
16,43.9,1495.011,34.1875
17,20.8,1499.944,34.1875
18,12.0,2298.327,34.1875
19,18.2,2753.13,34.1875
20,40.4,2216.638,34.1875
21,14.0,3299.325,34.1875
22,14.0,3299.575,34.1875
23,41.4,3299.6,34.1875
24,11.9,2643.682,34.1875
25,54.0,2996.43,34.1875
26,19.0,2022.931,34.1875
27,15.0,2204.798,34.1875
28,17.8,3295.272,34.1875
29,13.1,3282.141,34.1875
30,24.8,3287.155,34.1875
31,4.0,3300.084,34.1875
32,39.6,2251.587,34.1875
33,49.0,1906.196,34.1875
34,23.0,2392.663,34.1875
35,19.8,2392.52,34.1875
36,21.0,2392.498,34.1875
37,20.8,1814.233,34.1875
38,22.8,2453.042,34.1875
39,20.0,3298.836,34.1875
40,21.0,1826.558,34.1875
41,20.2,3283.173,34.1875
42,27.0,3299.638,34.1875
43,21.8,1850.388,34.1875
44,61.2,2307.463,34.1875
45,14.1,2195.606,34.1875
46,18.0,2276.22,34.1875
47,19.2,2269.456,34.1875
48,15.0,1495.045,34.1875
49,14.0,1502.417,34.1875
50,20.0,2638.221,34.1875
51,14.0,2795.523,34.1875
52,5.9,3298.865,34.1875
53,21.0,2460.266,34.1875
54,66.3,2469.025,34.1875
55,17.2,2380.144,34.1875
56,75.0,2281.927,34.1875
57,13.0,2854.79,34.1875
58,14.0,3259.095,34.1875
59,14.1,2481.936,34.1875
60,12.1,2283.024,34.1875
61,21.0,3292.207,34.1875
62,12.1,3274.131,34.1875
63,11.0,1719.601,34.1875
