Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,17.0,3300.091,34.8125
1,29.7,1480.861,34.8125
2,20.2,3321.447,34.8125
3,19.6,3295.943,34.8125
4,19.6,1662.688,34.8125
5,14.9,3295.427,34.8125
6,11.9,3302.985,34.8125
7,51.5,3301.708,34.8125
8,80.2,3264.653,34.8125
9,20.8,3174.976,34.8125
10,22.0,3317.071,34.8125
11,14.0,3310.709,34.8125
12,24.8,3300.098,34.8125
13,15.0,3300.098,34.8125
14,19.8,3307.177,34.8125
15,16.7,1671.314,34.8125
16,45.0,3277.039,34.8125
17,16.0,2137.017,34.8125
18,16.7,3300.991,34.8125
19,21.6,2197.018,34.8125
20,59.0,2967.757,34.8125
21,27.3,3277.093,34.8125
22,23.0,3302.223,34.8125
23,56.0,3275.123,34.8125
24,27.7,2992.279,34.8125
25,15.8,3014.319,34.8125
26,25.0,3107.015,34.8125
27,15.8,2070.324,34.8125
28,18.0,2981.795,34.8125
29,13.9,3293.85,34.8125
30,22.0,3300.408,34.8125
31,48.0,2203.457,34.8125
32,16.8,3300.074,34.8125
33,17.6,1488.411,34.8125
34,23.0,3296.592,34.8125
35,19.8,1699.684,34.8125
36,23.0,1660.077,34.8125
37,13.9,3299.875,34.8125
38,50.0,3256.961,34.8125
39,18.0,3288.11,34.8125
40,18.8,3293.787,34.8125
41,38.2,3148.439,34.8125
42,25.7,3297.503,34.8125
43,19.2,3290.751,34.8125
44,24.0,3297.549,34.8125
45,25.7,3300.072,34.8125
46,15.8,3279.889,34.8125
47,19.6,1666.768,34.8125
48,14.7,3300.074,34.8125
49,19.0,2200.05,34.8125
50,24.8,3293.801,34.8125
51,12.0,2201.315,34.8125
52,36.4,3295.516,34.8125
53,19.0,3288.309,34.8125
54,58.4,3296.259,34.8125
55,18.8,3294.23,34.8125
56,11.0,3295.212,34.8125
57,14.9,3022.591,34.8125
58,27.0,3087.019,34.8125
59,19.8,1833.267,34.8125
60,18.0,2988.492,34.8125
61,17.0,3299.679,34.8125
62,0.0,3302.95,34.8125
63,0.0,2201.464,34.8125
