Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,16.2,2839.949,34.875
1,18.0,2079.981,34.875
2,12.1,2581.801,34.875
3,20.2,2330.534,34.875
4,12.1,2383.338,34.875
5,21.8,2394.514,34.875
6,14.1,1368.251,34.875
7,22.0,2397.119,34.875
8,44.6,2919.929,34.875
9,39.4,2173.466,34.875
10,58.0,3297.439,34.875
11,16.2,2194.525,34.875
12,20.2,2841.545,34.875
13,16.0,2849.056,34.875
14,27.0,3297.331,34.875
15,23.2,1969.406,34.875
16,18.8,2148.79,34.875
17,14.1,2299.118,34.875
18,69.0,1466.382,34.875
19,43.0,3295.776,34.875
20,11.0,2886.12,34.875
21,17.8,2849.746,34.875
22,17.2,2883.506,34.875
23,17.0,2892.574,34.875
24,21.0,2239.022,34.875
25,16.8,1708.947,34.875
26,18.2,2891.41,34.875
27,50.0,1626.757,34.875
28,14.0,1647.837,34.875
29,27.0,3294.857,34.875
30,12.0,2243.077,34.875
31,15.8,3297.736,34.875
32,21.2,2846.683,34.875
33,21.2,2082.047,34.875
34,16.0,2873.134,34.875
35,14.1,2373.851,34.875
36,14.0,2400.038,34.875
37,21.0,2394.57,34.875
38,15.0,1371.252,34.875
39,18.0,2397.116,34.875
40,23.5,2209.727,34.875
41,26.0,2094.871,34.875
42,44.6,3295.517,34.875
43,21.0,2198.348,34.875
44,24.8,2841.669,34.875
45,14.0,2880.282,34.875
46,24.8,3297.414,34.875
47,21.8,1938.654,34.875
48,17.6,1401.593,34.875
49,87.9,2392.603,34.875
50,13.0,1466.403,34.875
51,13.9,3295.423,34.875
52,18.0,2878.04,34.875
53,17.0,2878.576,34.875
54,19.2,2883.407,34.875
55,14.0,2801.208,34.875
56,17.2,2238.795,34.875
57,12.1,1709.938,34.875
58,16.0,2737.262,34.875
59,15.7,3131.611,34.875
60,14.0,1712.922,34.875
61,18.8,3297.956,34.875
62,17.8,2765.483,34.875
63,62.0,3298.522,34.875
