Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,15.8,1473.782,34.625
1,12.1,3309.663,34.625
2,13.3,3301.098,34.625
3,18.0,3306.317,34.625
4,47.4,3266.728,34.625
5,16.0,3300.084,34.625
6,29.0,3306.019,34.625
7,19.8,1466.717,34.625
8,29.3,3308.794,34.625
9,28.0,3311.758,34.625
10,23.0,3304.644,34.625
11,19.0,1470.259,34.625
12,14.0,3294.445,34.625
13,19.0,3292.014,34.625
14,16.0,3310.976,34.625
15,87.0,3266.239,34.625
16,25.0,3302.731,34.625
17,17.0,3304.94,34.625
18,17.2,3305.49,34.625
19,18.2,1465.263,34.625
20,24.2,3310.665,34.625
21,16.0,3304.19,34.625
22,18.8,3298.635,34.625
23,43.4,3301.23,34.625
24,20.2,3304.16,34.625
25,11.9,3311.796,34.625
26,16.2,2198.829,34.625
27,15.0,3308.817,34.625
28,14.0,3299.084,34.625
29,56.6,3294.348,34.625
30,18.0,3300.632,34.625
31,20.0,3308.266,34.625
32,14.0,1462.951,34.625
33,19.2,3303.381,34.625
34,21.8,3304.935,34.625
35,22.0,3299.93,34.625
36,11.9,3298.731,34.625
37,11.1,3311.022,34.625
38,14.0,3302.852,34.625
39,17.0,1463.518,34.625
40,18.0,3300.379,34.625
41,16.0,3299.925,34.625
42,18.0,3294.529,34.625
43,14.1,1468.011,34.625
44,7.1,3305.365,34.625
45,22.2,2200.516,34.625
46,26.7,3302.045,34.625
47,14.7,3297.752,34.625
48,14.0,3302.007,34.625
49,27.7,3250.071,34.625
50,52.5,3299.758,34.625
51,18.8,1466.652,34.625
52,11.0,3295.539,34.625
53,15.0,3296.287,34.625
54,15.0,3299.967,34.625
55,9.0,3305.196,34.625
56,15.0,3305.132,34.625
57,67.0,3313.644,34.625
58,14.1,2194.606,34.625
59,26.0,3300.606,34.625
60,18.8,3292.55,34.625
61,44.6,3249.671,34.625
62,40.6,3249.34,34.625
63,22.2,3299.561,34.625
