Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,100.0,2529.006,42.1875
1,100.0,2528.96,42.1875
2,100.0,2528.474,42.1875
3,100.0,2528.427,42.1875
4,100.0,2528.683,42.1875
5,100.0,2528.608,42.1875
6,100.0,2528.579,42.1875
7,100.0,2528.517,42.1875
8,100.0,2528.382,42.1875
9,100.0,2528.335,42.1875
10,100.0,2529.018,42.1875
11,100.0,2528.865,42.1875
12,100.0,2528.732,42.1875
13,100.0,2528.643,42.1875
14,100.0,2527.331,42.1875
15,100.0,2527.217,42.1875
16,100.0,2696.483,42.1875
17,100.0,2696.33,42.1875
18,100.0,2691.401,42.1875
19,100.0,2693.112,42.1875
20,100.0,2695.953,42.1875
21,100.0,2695.823,42.1875
22,100.0,2692.241,42.1875
23,100.0,2692.473,42.1875
24,100.0,2696.704,42.1875
25,100.0,2696.455,42.1875
26,98.0,2696.495,42.1875
27,100.0,2696.712,42.1875
28,100.0,2695.72,42.1875
29,100.0,2695.905,42.1875
30,99.0,2696.055,42.1875
31,99.0,2695.841,42.1875
32,100.0,2528.248,42.1875
33,100.0,2528.186,42.1875
34,100.0,2527.696,42.1875
35,100.0,2527.672,42.1875
36,100.0,2527.933,42.1875
37,100.0,2527.871,42.1875
38,100.0,2527.829,42.1875
39,100.0,2527.767,42.1875
40,100.0,2527.631,42.1875
41,100.0,2527.584,42.1875
42,100.0,2528.278,42.1875
43,100.0,2528.123,42.1875
44,100.0,2527.988,42.1875
45,100.0,2527.898,42.1875
46,100.0,2526.565,42.1875
47,100.0,2526.45,42.1875
48,100.0,2693.541,42.1875
49,100.0,2693.384,42.1875
50,100.0,2688.378,42.1875
51,100.0,2690.117,42.1875
52,100.0,2693.019,42.1875
53,100.0,2692.873,42.1875
54,100.0,2689.233,42.1875
55,100.0,2689.406,42.1875
56,100.0,2693.766,42.1875
57,100.0,2693.648,42.1875
58,100.0,2693.647,42.1875
59,100.0,2694.162,42.1875
60,99.0,2693.171,42.1875
61,100.0,2693.367,42.1875
62,100.0,2693.254,42.1875
63,100.0,2693.055,42.1875
