Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.1,2433.988,35.3125
1,10.0,2789.66,35.3125
2,6.0,2009.089,35.3125
3,14.0,3288.971,35.3125
4,10.0,3294.713,35.3125
5,26.5,2966.968,35.3125
6,12.1,2380.188,35.3125
7,12.0,2105.279,35.3125
8,35.4,3035.564,35.3125
9,12.9,3286.756,35.3125
10,17.8,2260.619,35.3125
11,12.1,1937.914,35.3125
12,9.1,2288.927,35.3125
13,7.0,2980.434,35.3125
14,15.2,3061.951,35.3125
15,7.0,3280.952,35.3125
16,6.9,1846.283,35.3125
17,13.0,3182.155,35.3125
18,57.6,2441.584,35.3125
19,13.1,2452.846,35.3125
20,57.0,3298.357,35.3125
21,5.0,2651.471,35.3125
22,12.0,2989.883,35.3125
23,10.0,1479.784,35.3125
24,43.0,3007.219,35.3125
25,16.8,2400.611,35.3125
26,14.1,2764.641,35.3125
27,11.1,3297.667,35.3125
28,4.0,3193.347,35.3125
29,5.0,2175.072,35.3125
30,13.1,1916.762,35.3125
31,5.9,1771.402,35.3125
32,13.1,2396.681,35.3125
33,13.0,2487.54,35.3125
34,34.3,1938.403,35.3125
35,44.4,3258.398,35.3125
36,13.3,3211.994,35.3125
37,9.0,2633.335,35.3125
38,4.0,3259.068,35.3125
39,13.3,2422.4,35.3125
40,13.0,2136.552,35.3125
41,67.0,3262.044,35.3125
42,20.8,2787.877,35.3125
43,13.0,1958.16,35.3125
44,12.0,3122.433,35.3125
45,6.0,2727.094,35.3125
46,4.0,2828.349,35.3125
47,32.4,2334.265,35.3125
48,6.1,1838.75,35.3125
49,39.0,1752.563,35.3125
50,12.1,1996.162,35.3125
51,14.0,2428.592,35.3125
52,4.9,3300.006,35.3125
53,12.1,2715.126,35.3125
54,13.0,2415.43,35.3125
55,13.0,2172.791,35.3125
56,13.0,2500.868,35.3125
57,5.0,1855.151,35.3125
58,8.0,2411.95,35.3125
59,65.3,3295.957,35.3125
60,46.0,3296.944,35.3125
61,5.0,2185.054,35.3125
62,2.0,2478.395,35.3125
63,0.0,2858.349,35.3125
