Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,19.2,3289.476,35.75
1,29.3,3298.089,35.75
2,74.0,3230.99,35.75
3,38.0,2310.374,35.75
4,23.8,3297.328,35.75
5,20.0,3297.856,35.75
6,20.2,3288.936,35.75
7,18.8,2959.441,35.75
8,18.2,3306.696,35.75
9,17.8,3300.071,35.75
10,19.2,3297.313,35.75
11,15.0,2523.389,35.75
12,53.1,2941.867,35.75
13,17.6,3288.451,35.75
14,16.0,2918.296,35.75
15,18.0,3298.618,35.75
16,22.2,3263.174,35.75
17,20.4,3248.821,35.75
18,19.2,3041.789,35.75
19,23.0,2414.706,35.75
20,24.0,3056.457,35.75
21,19.0,3252.484,35.75
22,13.0,3283.245,35.75
23,16.3,2931.226,35.75
24,27.3,3266.126,35.75
25,14.0,3255.984,35.75
26,55.4,2975.134,35.75
27,17.2,2221.256,35.75
28,49.5,2936.727,35.75
29,13.1,3261.274,35.75
30,29.7,3275.698,35.75
31,19.0,2933.566,35.75
32,20.0,3300.015,35.75
33,16.8,3300.076,35.75
34,20.8,3299.991,35.75
35,18.8,3300.067,35.75
36,23.0,3294.466,35.75
37,16.8,3300.052,35.75
38,24.0,3290.395,35.75
39,18.8,2983.905,35.75
40,18.0,3192.133,35.75
41,20.8,3027.925,35.75
42,18.0,3294.331,35.75
43,19.8,3300.075,35.75
44,17.0,2965.443,35.75
45,50.0,3238.251,35.75
46,19.2,2947.972,35.75
47,21.8,3295.005,35.75
48,20.8,3250.238,35.75
49,16.3,2954.895,35.75
50,20.0,3283.002,35.75
51,80.4,3133.351,35.75
52,23.2,3298.099,35.75
53,21.2,3271.006,35.75
54,20.0,3226.789,35.75
55,19.2,3290.255,35.75
56,12.1,2920.453,35.75
57,12.9,2861.067,35.75
58,12.9,3296.061,35.75
59,16.2,3254.034,35.75
60,16.0,3167.877,35.75
61,48.5,3097.484,35.75
62,13.0,3297.819,35.75
63,53.5,3295.284,35.75
