Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,17.0,2400.072,36.75
1,16.0,2400.065,36.75
2,15.0,2400.085,36.75
3,5.0,2400.082,36.75
4,0.0,2382.852,36.75
5,16.2,2400.079,36.75
6,1.0,2807.764,36.75
7,1.0,2324.649,36.75
8,15.2,2400.074,36.75
9,14.3,2399.58,36.75
10,15.2,2400.091,36.75
11,0.0,2404.192,36.75
12,0.0,3294.971,36.75
13,11.0,1649.198,36.75
14,15.2,2399.551,36.75
15,16.2,2400.066,36.75
16,8.9,1866.22,36.75
17,10.1,2464.935,36.75
18,0.0,2227.739,36.75
19,42.4,2962.129,36.75
20,0.0,3299.211,36.75
21,14.1,1463.937,36.75
22,5.1,2230.397,36.75
23,46.5,1681.556,36.75
24,0.0,3296.614,36.75
25,0.0,2203.014,36.75
26,3.0,2396.483,36.75
27,17.0,2388.921,36.75
28,16.0,2383.064,36.75
29,16.8,2383.901,36.75
30,0.0,2399.952,36.75
31,16.0,2399.662,36.75
32,16.0,2400.046,36.75
33,0.0,2399.871,36.75
34,0.0,2400.061,36.75
35,16.2,2400.065,36.75
36,16.0,2400.044,36.75
37,0.0,2399.57,36.75
38,16.0,2400.821,36.75
39,15.8,2399.746,36.75
40,6.1,2400.08,36.75
41,15.0,2399.516,36.75
42,14.1,2400.056,36.75
43,14.3,2400.041,36.75
44,94.9,3297.24,36.75
45,13.0,2310.156,36.75
46,15.2,2399.474,36.75
47,6.1,2400.056,36.75
48,15.2,2383.105,36.75
49,1.0,2925.469,36.75
50,17.0,2250.896,36.75
51,0.0,2304.949,36.75
52,56.0,3297.923,36.75
53,0.0,1465.828,36.75
54,0.0,2072.076,36.75
55,0.0,2125.33,36.75
56,55.6,3298.34,36.75
57,8.1,2199.567,36.75
58,15.0,2388.861,36.75
59,0.0,2398.356,36.75
60,0.0,2399.56,36.75
61,0.0,2401.392,36.75
62,17.2,2399.501,36.75
63,1.0,2399.882,36.75
