Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,22.4,2356.043,34.875
1,9.9,2380.503,34.875
2,7.0,2542.775,34.875
3,9.9,2593.155,34.875
4,6.0,2572.031,34.875
5,28.0,2875.289,34.875
6,27.7,2801.653,34.875
7,9.2,2469.034,34.875
8,10.9,2685.399,34.875
9,4.0,2582.969,34.875
10,5.9,2856.599,34.875
11,7.0,2667.714,34.875
12,5.0,2770.254,34.875
13,55.6,3244.224,34.875
14,12.1,2579.161,34.875
15,35.4,2873.646,34.875
16,5.1,2641.081,34.875
17,7.1,2512.438,34.875
18,3.1,3262.098,34.875
19,49.0,2900.448,34.875
20,10.0,3051.436,34.875
21,6.0,2540.23,34.875
22,4.0,2608.961,34.875
23,1.0,2563.006,34.875
24,9.9,2609.646,34.875
25,9.1,2630.071,34.875
26,3.0,2497.131,34.875
27,9.9,2551.261,34.875
28,11.9,2386.344,34.875
29,6.0,2867.695,34.875
30,1.0,2519.282,34.875
31,3.0,2433.717,34.875
32,5.9,2211.002,34.875
33,25.7,2388.506,34.875
34,3.0,2707.956,34.875
35,11.1,2320.739,34.875
36,9.0,2502.345,34.875
37,9.0,2338.222,34.875
38,3.0,2757.295,34.875
39,8.1,2502.145,34.875
40,4.0,2665.463,34.875
41,34.3,2915.262,34.875
42,5.0,3120.332,34.875
43,60.6,3113.725,34.875
44,8.0,3148.451,34.875
45,3.0,3292.674,34.875
46,6.0,2616.515,34.875
47,5.1,2857.445,34.875
48,11.0,2946.431,34.875
49,46.0,2861.813,34.875
50,56.0,3143.159,34.875
51,0.0,2665.493,34.875
52,48.0,3216.505,34.875
53,6.0,2488.267,34.875
54,9.1,2680.766,34.875
55,3.0,2435.366,34.875
56,2.0,2468.738,34.875
57,9.0,2595.489,34.875
58,4.0,2385.746,34.875
59,2.0,2499.405,34.875
60,10.0,2599.809,34.875
61,8.0,3095.682,34.875
62,10.0,2472.781,34.875
63,8.0,2604.322,34.875
