Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.3,3294.933,34.5
1,21.0,3260.82,34.5
2,80.8,3316.17,34.5
3,34.7,3251.996,34.5
4,15.0,3307.429,34.5
5,23.5,3316.085,34.5
6,15.8,1647.824,34.5
7,14.9,3306.97,34.5
8,63.0,3254.604,34.5
9,19.8,3311.228,34.5
10,17.0,3299.9,34.5
11,39.0,3308.617,34.5
12,35.0,3296.542,34.5
13,18.0,3295.397,34.5
14,14.9,3316.085,34.5
15,10.1,3303.269,34.5
16,20.0,1466.585,34.5
17,14.3,3310.593,34.5
18,18.0,3307.979,34.5
19,13.1,3302.218,34.5
20,16.0,3312.551,34.5
21,50.0,3262.552,34.5
22,19.0,2272.321,34.5
23,11.9,2279.298,34.5
24,13.0,3302.771,34.5
25,16.0,1908.506,34.5
26,40.0,1466.687,34.5
27,23.8,3309.669,34.5
28,14.1,2406.165,34.5
29,6.0,1370.718,34.5
30,65.0,2400.245,34.5
31,16.0,1367.971,34.5
32,15.3,3285.358,34.5
33,20.8,3261.483,34.5
34,17.0,3126.581,34.5
35,14.9,3299.187,34.5
36,11.0,3289.346,34.5
37,18.8,3301.112,34.5
38,14.0,2182.252,34.5
39,21.0,3293.88,34.5
40,29.4,3299.408,34.5
41,13.0,3308.328,34.5
42,16.0,3303.765,34.5
43,21.0,3298.516,34.5
44,15.7,3292.962,34.5
45,9.1,3299.191,34.5
46,12.0,3299.858,34.5
47,24.0,3300.051,34.5
48,18.4,1477.985,34.5
49,14.0,3043.974,34.5
50,44.6,3273.553,34.5
51,5.1,3293.168,34.5
52,15.2,3292.051,34.5
53,17.0,3264.837,34.5
54,8.0,2287.002,34.5
55,49.0,2300.171,34.5
56,54.1,3286.751,34.5
57,19.8,2200.028,34.5
58,17.0,1466.616,34.5
59,21.0,3300.065,34.5
60,12.0,2398.286,34.5
61,16.3,1370.589,34.5
62,6.9,2396.146,34.5
63,17.0,1369.263,34.5
