Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,28.0,1677.93,35.375
1,25.3,2381.086,35.375
2,25.0,2508.172,35.375
3,26.0,3295.149,35.375
4,35.7,3302.579,35.375
5,68.3,3296.443,35.375
6,27.0,3293.825,35.375
7,45.1,3299.739,35.375
8,22.2,3288.012,35.375
9,25.7,3300.139,35.375
10,22.8,3054.433,35.375
11,28.0,3300.087,35.375
12,48.5,2254.316,35.375
13,27.0,3294.177,35.375
14,23.0,2765.944,35.375
15,27.0,1638.819,35.375
16,44.9,1468.986,35.375
17,51.0,3299.986,35.375
18,46.5,3263.064,35.375
19,25.7,2464.283,35.375
20,35.3,3192.898,35.375
21,23.0,3287.111,35.375
22,26.7,3305.935,35.375
23,25.3,1778.614,35.375
24,27.0,3294.506,35.375
25,37.4,1758.816,35.375
26,57.6,1490.425,35.375
27,20.8,1797.832,35.375
28,24.5,3299.754,35.375
29,24.8,1753.523,35.375
30,19.8,3299.924,35.375
31,49.0,3299.245,35.375
32,26.0,1633.28,35.375
33,26.0,1829.018,35.375
34,26.7,3294.412,35.375
35,24.8,1722.192,35.375
36,24.0,3297.333,35.375
37,41.6,3256.026,35.375
38,23.8,3296.494,35.375
39,30.0,3299.132,35.375
40,25.7,3289.664,35.375
41,23.8,3300.982,35.375
42,26.7,3302.642,35.375
43,24.0,3297.443,35.375
44,26.2,3161.062,35.375
45,42.6,3256.487,35.375
46,26.0,2504.111,35.375
47,28.0,1602.958,35.375
48,32.3,1466.036,35.375
49,45.5,3075.149,35.375
50,24.8,3299.797,35.375
51,26.7,2941.483,35.375
52,24.8,3273.126,35.375
53,25.3,3290.336,35.375
54,26.7,3305.07,35.375
55,28.7,1739.015,35.375
56,24.8,3295.216,35.375
57,26.0,1721.123,35.375
58,25.7,1491.626,35.375
59,25.0,1763.503,35.375
60,24.8,3290.825,35.375
61,24.0,1718.733,35.375
62,58.0,3268.324,35.375
63,25.0,2301.54,35.375
