Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,2.9,1480.661,38.0
1,20.0,2444.634,38.0
2,11.0,3309.387,38.0
3,20.0,3302.125,38.0
4,9.0,2522.68,38.0
5,0.0,1488.934,38.0
6,19.4,2508.187,38.0
7,7.0,2547.211,38.0
8,19.2,1655.456,38.0
9,20.8,2303.268,38.0
10,20.4,2188.627,38.0
11,21.0,2941.874,38.0
12,24.2,2976.683,38.0
13,19.4,3305.236,38.0
14,13.9,1634.181,38.0
15,90.1,3215.259,38.0
16,0.0,1397.63,38.0
17,16.0,3303.174,38.0
18,0.0,3308.578,38.0
19,0.0,1463.86,38.0
20,51.0,3221.863,38.0
21,21.0,3307.14,38.0
22,21.6,3297.484,38.0
23,0.0,3299.506,38.0
24,0.0,3314.37,38.0
25,0.0,3306.942,38.0
26,0.0,3305.334,38.0
27,19.4,3305.982,38.0
28,13.9,3300.385,38.0
29,6.0,2247.178,38.0
30,1.0,1463.735,38.0
31,97.0,3227.089,38.0
32,0.0,1464.446,38.0
33,20.0,3299.758,38.0
34,20.0,3284.034,38.0
35,2.0,3288.951,38.0
36,0.0,3302.657,38.0
37,0.0,1464.607,38.0
38,20.8,3300.169,38.0
39,14.0,2727.508,38.0
40,19.2,3290.964,38.0
41,0.0,3294.14,38.0
42,0.0,3303.497,38.0
43,21.0,3298.531,38.0
44,0.0,3296.454,38.0
45,19.4,3287.101,38.0
46,16.0,2246.856,38.0
47,15.0,3299.972,38.0
48,1.0,1470.768,38.0
49,46.5,3289.674,38.0
50,20.0,3303.152,38.0
51,0.0,1464.902,38.0
52,15.8,3293.768,38.0
53,0.0,3308.097,38.0
54,1.0,3297.612,38.0
55,21.0,3287.793,38.0
56,20.0,3285.758,38.0
57,19.0,3301.875,38.0
58,20.2,3309.099,38.0
59,1.0,3309.008,38.0
60,6.9,3299.766,38.0
61,11.9,3291.652,38.0
62,0.0,1465.042,38.0
63,0.0,3296.805,38.0
