Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,25.3,2716.669,35.9375
1,52.0,3295.004,35.9375
2,13.0,2678.025,35.9375
3,22.0,3292.716,35.9375
4,28.7,3294.961,35.9375
5,30.3,3294.857,35.9375
6,20.0,3298.96,35.9375
7,23.3,3286.928,35.9375
8,49.5,2155.266,35.9375
9,43.6,3300.98,35.9375
10,28.0,3183.466,35.9375
11,19.0,3299.134,35.9375
12,10.1,3297.487,35.9375
13,34.3,3312.968,35.9375
14,22.2,3291.081,35.9375
15,20.8,3294.901,35.9375
16,67.0,2733.791,35.9375
17,16.0,3018.096,35.9375
18,13.0,1961.218,35.9375
19,22.0,3301.076,35.9375
20,18.0,2356.591,35.9375
21,50.5,3290.187,35.9375
22,28.0,3297.321,35.9375
23,24.0,3297.512,35.9375
24,65.3,3272.435,35.9375
25,15.0,2212.265,35.9375
26,28.0,2204.693,35.9375
27,28.0,3302.702,35.9375
28,27.0,3309.126,35.9375
29,32.0,1935.361,35.9375
30,17.0,3299.998,35.9375
31,17.0,3300.022,35.9375
32,22.0,3294.932,35.9375
33,61.0,3262.637,35.9375
34,22.8,2728.761,35.9375
35,18.0,3292.71,35.9375
36,19.0,3294.955,35.9375
37,21.2,3301.756,35.9375
38,26.5,3295.033,35.9375
39,29.4,3300.14,35.9375
40,23.8,2274.396,35.9375
41,21.8,3294.745,35.9375
42,19.2,2887.182,35.9375
43,18.0,3300.01,35.9375
44,16.0,3302.02,35.9375
45,19.0,3247.416,35.9375
46,21.8,3294.782,35.9375
47,22.0,3300.028,35.9375
48,23.0,2741.811,35.9375
49,21.0,3307.28,35.9375
50,28.0,3300.794,35.9375
51,23.2,3290.633,35.9375
52,23.8,2347.714,35.9375
53,15.0,3291.018,35.9375
54,51.0,3297.515,35.9375
55,14.3,3297.511,35.9375
56,18.0,3297.693,35.9375
57,33.0,2142.238,35.9375
58,23.8,2194.88,35.9375
59,22.8,3295.059,35.9375
60,15.0,3294.852,35.9375
61,30.7,1767.34,35.9375
62,17.6,3296.654,35.9375
63,51.5,3266.04,35.9375
