Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,9.9,1416.976,33.125
1,9.1,2400.225,33.125
2,11.0,2073.853,33.125
3,17.2,3175.237,33.125
4,11.1,3292.529,33.125
5,3.0,3299.578,33.125
6,13.1,1475.899,33.125
7,15.2,2068.405,33.125
8,6.1,1380.825,33.125
9,7.1,2974.471,33.125
10,9.0,1640.97,33.125
11,7.0,1661.223,33.125
12,11.9,1499.854,33.125
13,10.0,1799.75,33.125
14,12.9,1498.852,33.125
15,6.9,1798.709,33.125
16,34.0,2229.827,33.125
17,8.0,1848.43,33.125
18,48.0,3300.086,33.125
19,11.0,1465.316,33.125
20,18.2,1464.208,33.125
21,19.0,3302.78,33.125
22,20.0,3302.428,33.125
23,8.2,3300.355,33.125
24,10.0,1799.84,33.125
25,9.0,1799.937,33.125
26,59.6,3307.483,33.125
27,16.0,1464.295,33.125
28,7.1,2375.688,33.125
29,11.0,1496.532,33.125
30,16.0,3298.41,33.125
31,10.1,1647.503,33.125
32,18.2,1471.169,33.125
33,12.0,2128.238,33.125
34,5.0,3182.185,33.125
35,32.0,2626.873,33.125
36,17.0,3243.095,33.125
37,9.0,3299.042,33.125
38,9.1,1465.064,33.125
39,3.0,3268.955,33.125
40,11.0,1467.19,33.125
41,8.0,2729.757,33.125
42,6.0,2317.439,33.125
43,7.9,2278.825,33.125
44,10.1,1480.889,33.125
45,10.0,2007.251,33.125
46,11.9,1486.485,33.125
47,68.3,2266.991,33.125
48,7.1,2233.965,33.125
49,10.1,1515.799,33.125
50,8.0,3297.167,33.125
51,53.5,1466.01,33.125
52,13.9,1465.651,33.125
53,13.1,3291.213,33.125
54,17.0,3297.344,33.125
55,52.0,3295.548,33.125
56,6.1,2312.425,33.125
57,26.0,2307.36,33.125
58,7.0,3299.675,33.125
59,5.0,1466.006,33.125
60,8.0,2302.606,33.125
61,7.1,1481.4,33.125
62,17.8,3296.065,33.125
63,11.1,1565.933,33.125
