Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,28.6,2540.317,34.5
1,26.3,2535.708,34.5
2,33.0,3019.901,34.5
3,30.0,3025.818,34.5
4,45.9,1776.136,34.5
5,45.9,3256.402,34.5
6,26.3,2905.095,34.5
7,24.2,2619.512,34.5
8,28.3,2973.353,34.5
9,33.0,2966.003,34.5
10,29.3,2162.725,34.5
11,22.2,3300.086,34.5
12,52.5,3283.044,34.5
13,33.3,2722.751,34.5
14,23.2,3041.131,34.5
15,33.7,2758.337,34.5
16,33.0,3191.333,34.5
17,27.6,3297.422,34.5
18,55.6,3280.079,34.5
19,31.3,2258.41,34.5
20,27.0,3297.151,34.5
21,26.3,2283.95,34.5
22,27.0,2587.648,34.5
23,24.2,2813.566,34.5
24,28.3,3298.007,34.5
25,24.5,3295.691,34.5
26,61.0,3290.965,34.5
27,19.2,1764.293,34.5
28,15.0,3300.091,34.5
29,53.5,3305.757,34.5
30,26.0,3292.256,34.5
31,25.7,1645.808,34.5
32,29.0,2536.837,34.5
33,28.3,2537.555,34.5
34,29.6,3162.736,34.5
35,32.0,3197.451,34.5
36,26.7,1825.329,34.5
37,54.1,3250.625,34.5
38,29.0,2325.194,34.5
39,29.6,2332.89,34.5
40,35.4,3133.642,34.5
41,45.5,2918.0,34.5
42,28.0,2169.648,34.5
43,29.3,3300.081,34.5
44,46.0,3295.608,34.5
45,42.2,2474.738,34.5
46,29.0,3206.461,34.5
47,25.3,2744.224,34.5
48,26.5,2189.572,34.5
49,25.0,2542.016,34.5
50,25.7,2324.836,34.5
51,41.0,2275.117,34.5
52,25.7,2290.894,34.5
53,20.4,3297.011,34.5
54,22.0,3297.781,34.5
55,20.0,2202.304,34.5
56,20.0,3286.73,34.5
57,19.2,3300.729,34.5
58,15.0,3295.874,34.5
59,29.9,1462.062,34.5
60,20.8,3306.145,34.5
61,31.0,3290.645,34.5
62,23.0,2622.21,34.5
63,77.2,2279.349,34.5
