Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,52.5,2399.966,34.6875
1,16.8,1370.493,34.6875
2,7.0,1465.898,34.6875
3,19.0,3299.975,34.6875
4,10.0,1635.94,34.6875
5,19.8,2055.645,34.6875
6,42.0,1466.664,34.6875
7,23.8,3292.934,34.6875
8,20.6,2195.516,34.6875
9,76.2,3296.928,34.6875
10,6.9,1598.995,34.6875
11,13.7,2399.632,34.6875
12,11.9,1466.583,34.6875
13,22.3,3293.589,34.6875
14,23.5,1466.244,34.6875
15,11.0,3296.467,34.6875
16,12.0,1503.213,34.6875
17,8.1,1497.068,34.6875
18,6.2,1937.775,34.6875
19,17.2,1499.423,34.6875
20,15.0,1710.256,34.6875
21,13.0,2469.085,34.6875
22,68.3,3283.359,34.6875
23,40.6,1649.751,34.6875
24,16.7,1798.93,34.6875
25,14.9,1796.027,34.6875
26,58.0,3281.515,34.6875
27,11.9,2123.883,34.6875
28,19.6,1799.699,34.6875
29,7.0,1796.453,34.6875
30,60.4,3284.386,34.6875
31,7.9,1647.181,34.6875
32,12.0,2398.514,34.6875
33,10.1,1370.971,34.6875
34,19.8,1466.285,34.6875
35,15.8,3294.821,34.6875
36,16.7,3294.702,34.6875
37,7.1,2325.065,34.6875
38,11.0,1466.527,34.6875
39,17.8,3272.235,34.6875
40,9.1,2133.329,34.6875
41,18.2,3293.042,34.6875
42,14.0,1600.396,34.6875
43,17.2,2394.766,34.6875
44,14.9,1466.69,34.6875
45,7.0,3300.684,34.6875
46,19.0,1462.237,34.6875
47,36.0,3292.759,34.6875
48,55.6,1500.038,34.6875
49,16.2,1497.371,34.6875
50,19.8,1797.864,34.6875
51,11.8,1499.587,34.6875
52,7.0,1710.969,34.6875
53,46.5,2467.536,34.6875
54,9.0,3300.179,34.6875
55,19.0,1653.888,34.6875
56,7.1,1796.875,34.6875
57,8.0,1794.279,34.6875
58,8.1,3294.497,34.6875
59,16.8,2210.419,34.6875
60,19.8,1796.261,34.6875
61,14.9,1799.372,34.6875
62,16.0,3289.026,34.6875
63,14.0,1646.723,34.6875
