Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,21.2,3279.904,34.0625
1,16.3,2912.869,34.0625
2,21.2,2861.734,34.0625
3,17.2,2226.179,34.0625
4,22.8,3283.667,34.0625
5,15.0,2861.152,34.0625
6,20.0,3275.353,34.0625
7,14.1,2854.159,34.0625
8,19.8,3274.82,34.0625
9,18.0,2865.662,34.0625
10,28.3,3281.581,34.0625
11,25.7,2217.089,34.0625
12,30.7,2230.835,34.0625
13,31.0,3264.411,34.0625
14,20.2,2856.747,34.0625
15,19.0,2205.999,34.0625
16,19.0,3299.535,34.0625
17,19.8,2196.957,34.0625
18,56.4,3281.925,34.0625
19,15.7,2840.85,34.0625
20,13.0,3285.049,34.0625
21,22.0,2181.406,34.0625
22,47.5,3285.436,34.0625
23,19.2,3299.346,34.0625
24,39.0,3299.521,34.0625
25,20.2,3286.758,34.0625
26,18.8,2162.3,34.0625
27,13.1,2162.177,34.0625
28,51.0,3300.039,34.0625
29,17.2,3311.421,34.0625
30,18.2,2060.848,34.0625
31,21.0,2139.361,34.0625
32,93.0,3261.785,34.0625
33,24.2,2828.196,34.0625
34,16.0,2870.675,34.0625
35,16.0,2218.429,34.0625
36,13.0,3282.11,34.0625
37,14.0,2869.937,34.0625
38,22.0,3267.855,34.0625
39,11.1,2254.951,34.0625
40,13.9,3274.654,34.0625
41,31.7,2874.591,34.0625
42,11.0,3281.455,34.0625
43,22.0,2226.366,34.0625
44,40.8,2345.922,34.0625
45,22.0,3270.724,34.0625
46,17.0,2217.442,34.0625
47,17.0,2217.666,34.0625
48,39.0,3272.799,34.0625
49,10.0,2849.127,34.0625
50,7.0,3282.633,34.0625
51,18.8,2181.061,34.0625
52,11.0,3284.951,34.0625
53,47.1,2192.464,34.0625
54,16.0,3285.341,34.0625
55,18.0,3283.32,34.0625
56,17.2,3275.058,34.0625
57,19.0,3286.672,34.0625
58,16.0,2849.912,34.0625
59,16.0,2172.35,34.0625
60,14.0,3287.025,34.0625
61,23.8,3286.844,34.0625
62,18.0,2149.081,34.0625
63,41.4,2037.448,34.0625
