Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,18.3,2618.709,37.5
1,0.0,1498.679,37.5
2,22.8,2521.633,37.5
3,46.0,3259.84,37.5
4,56.4,3254.659,37.5
5,5.0,2603.581,37.5
6,19.8,1681.163,37.5
7,10.0,1680.748,37.5
8,9.0,1688.738,37.5
9,9.9,1688.577,37.5
10,1.0,2060.188,37.5
11,10.0,1683.181,37.5
12,10.0,1688.125,37.5
13,11.0,1688.35,37.5
14,11.9,2598.405,37.5
15,40.0,1714.802,37.5
16,0.0,1496.898,37.5
17,1.0,1499.535,37.5
18,9.1,2562.023,37.5
19,0.0,2241.833,37.5
20,10.0,2532.704,37.5
21,10.9,1713.763,37.5
22,5.0,3306.334,37.5
23,44.0,3279.543,37.5
24,5.0,3305.892,37.5
25,7.0,3317.603,37.5
26,7.0,3313.994,37.5
27,6.0,2183.08,37.5
28,10.0,2366.562,37.5
29,0.0,2012.664,37.5
30,0.0,1893.369,37.5
31,10.0,2368.029,37.5
32,9.1,2642.296,37.5
33,0.0,1485.129,37.5
34,6.0,2042.157,37.5
35,3.0,3287.39,37.5
36,0.0,3303.31,37.5
37,0.0,2072.52,37.5
38,0.0,1515.69,37.5
39,0.0,2017.285,37.5
40,2.0,2051.465,37.5
41,0.0,2133.918,37.5
42,10.0,1687.392,37.5
43,0.0,2047.823,37.5
44,29.0,2055.958,37.5
45,0.0,1910.778,37.5
46,0.0,2765.834,37.5
47,0.0,1801.674,37.5
48,1.0,1498.088,37.5
49,8.0,1499.162,37.5
50,10.0,2584.468,37.5
51,9.9,2494.358,37.5
52,5.9,2543.998,37.5
53,0.0,1955.424,37.5
54,8.1,3298.417,37.5
55,7.0,3292.095,37.5
56,8.0,3299.648,37.5
57,43.4,3299.299,37.5
58,46.5,3297.426,37.5
59,0.0,3142.418,37.5
60,10.0,2370.318,37.5
61,9.0,1714.754,37.5
62,10.0,1712.681,37.5
63,10.0,2365.823,37.5
