Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,20.0,3285.06,35.0625
1,32.0,2542.223,35.0625
2,27.3,3279.528,35.0625
3,22.8,1856.479,35.0625
4,26.3,1938.613,35.0625
5,35.6,1796.487,35.0625
6,38.0,1866.238,35.0625
7,11.0,3293.061,35.0625
8,34.0,2511.866,35.0625
9,18.0,2621.056,35.0625
10,34.0,2714.058,35.0625
11,17.8,2661.165,35.0625
12,22.0,1972.771,35.0625
13,20.0,2616.343,35.0625
14,7.0,3055.957,35.0625
15,16.8,3300.09,35.0625
16,11.0,3295.233,35.0625
17,22.8,1843.571,35.0625
18,22.2,1970.449,35.0625
19,10.9,1741.045,35.0625
20,49.5,3296.591,35.0625
21,17.8,3299.556,35.0625
22,13.0,3297.468,35.0625
23,15.8,1831.427,35.0625
24,62.2,3278.645,35.0625
25,15.7,3299.307,35.0625
26,62.6,3299.955,35.0625
27,18.0,1831.183,35.0625
28,72.7,3277.668,35.0625
29,11.0,3300.076,35.0625
30,17.0,1843.579,35.0625
31,17.0,3295.544,35.0625
32,19.0,3302.007,35.0625
33,17.0,2502.765,35.0625
34,9.9,2272.859,35.0625
35,17.8,3234.121,35.0625
36,23.8,1887.469,35.0625
37,12.0,1738.682,35.0625
38,10.8,3293.075,35.0625
39,20.0,2649.336,35.0625
40,13.0,2937.18,35.0625
41,18.0,2521.978,35.0625
42,9.9,2495.065,35.0625
43,18.8,3291.34,35.0625
44,14.9,3200.144,35.0625
45,21.6,1889.519,35.0625
46,0.0,2068.293,35.0625
47,55.1,3295.817,35.0625
48,18.4,2492.86,35.0625
49,10.0,3281.891,35.0625
50,21.2,2482.425,35.0625
51,11.0,1847.78,35.0625
52,20.8,3299.992,35.0625
53,11.9,3295.102,35.0625
54,45.0,3278.838,35.0625
55,10.9,3295.103,35.0625
56,18.0,3300.072,35.0625
57,13.1,1844.192,35.0625
58,16.8,3295.544,35.0625
59,9.0,3299.194,35.0625
60,18.8,3296.313,35.0625
61,17.0,3295.921,35.0625
62,39.0,1848.643,35.0625
63,9.9,3292.984,35.0625
