Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,23.0,1466.506,36.4375
1,23.0,3300.375,36.4375
2,20.0,1874.366,36.4375
3,23.2,3296.512,36.4375
4,23.0,3295.301,36.4375
5,28.0,3299.062,36.4375
6,34.0,3257.274,36.4375
7,23.0,1874.667,36.4375
8,21.2,1870.625,36.4375
9,15.7,2626.325,36.4375
10,41.8,1871.23,36.4375
11,24.8,3296.593,36.4375
12,5.1,3299.908,36.4375
13,10.9,3253.356,36.4375
14,7.9,3298.924,36.4375
15,10.0,3296.18,36.4375
16,11.9,3282.464,36.4375
17,18.8,3260.525,36.4375
18,70.3,3293.212,36.4375
19,10.9,3295.62,36.4375
20,7.0,3308.2,36.4375
21,27.7,3293.052,36.4375
22,18.0,2473.924,36.4375
23,1.0,3308.819,36.4375
24,6.0,3292.125,36.4375
25,1.0,3305.986,36.4375
26,17.6,3300.417,36.4375
27,55.4,3298.274,36.4375
28,7.9,3316.331,36.4375
29,21.0,2357.77,36.4375
30,7.0,3308.391,36.4375
31,5.0,2347.655,36.4375
32,32.7,1465.548,36.4375
33,24.2,3312.585,36.4375
34,9.0,1878.778,36.4375
35,24.0,3296.45,36.4375
36,17.8,3296.171,36.4375
37,41.0,3296.164,36.4375
38,13.0,3300.071,36.4375
39,26.7,1877.909,36.4375
40,24.2,1873.663,36.4375
41,38.4,3299.226,36.4375
42,28.0,1873.264,36.4375
43,20.8,3296.469,36.4375
44,28.0,3223.722,36.4375
45,27.0,3296.497,36.4375
46,85.0,3282.404,36.4375
47,23.0,3300.414,36.4375
48,24.8,3296.734,36.4375
49,35.0,3298.36,36.4375
50,18.2,3296.71,36.4375
51,13.0,2535.699,36.4375
52,8.0,3296.344,36.4375
53,60.4,3296.483,36.4375
54,49.5,3288.756,36.4375
55,22.2,3298.853,36.4375
56,18.8,1719.091,36.4375
57,23.8,3300.084,36.4375
58,7.1,3299.856,36.4375
59,23.0,3299.876,36.4375
60,11.1,3296.561,36.4375
61,23.0,3295.739,36.4375
62,7.0,3293.037,36.4375
63,18.8,2249.104,36.4375
