Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,22.0,1535.225,35.1875
1,24.0,3292.576,35.1875
2,12.9,2703.4,35.1875
3,15.0,3315.685,35.1875
4,36.0,3276.008,35.1875
5,27.3,3297.55,35.1875
6,26.5,3295.517,35.1875
7,19.4,3287.64,35.1875
8,18.8,3309.509,35.1875
9,19.2,3295.18,35.1875
10,30.0,3299.941,35.1875
11,26.0,3300.086,35.1875
12,24.0,3295.191,35.1875
13,22.2,3295.302,35.1875
14,35.4,3277.11,35.1875
15,19.8,3298.509,35.1875
16,46.0,1551.754,35.1875
17,26.0,3277.82,35.1875
18,20.0,3175.213,35.1875
19,26.0,3295.096,35.1875
20,18.0,1477.454,35.1875
21,34.3,3266.081,35.1875
22,13.9,3156.718,35.1875
23,25.3,2728.239,35.1875
24,45.4,3299.814,35.1875
25,20.0,3300.078,35.1875
26,17.8,3299.545,35.1875
27,21.8,3295.221,35.1875
28,24.0,3166.7,35.1875
29,49.0,3286.666,35.1875
30,10.0,3171.73,35.1875
31,14.9,3295.867,35.1875
32,21.0,1534.12,35.1875
33,15.0,3298.555,35.1875
34,26.0,3307.655,35.1875
35,23.0,3302.805,35.1875
36,40.6,3284.593,35.1875
37,42.6,3291.138,35.1875
38,28.3,3281.447,35.1875
39,32.0,3294.302,35.1875
40,12.9,3295.252,35.1875
41,24.0,3295.177,35.1875
42,19.6,3299.933,35.1875
43,19.2,3297.814,35.1875
44,22.2,3295.198,35.1875
45,21.2,3295.301,35.1875
46,64.6,3297.566,35.1875
47,30.3,3297.757,35.1875
48,19.8,1751.295,35.1875
49,19.8,2363.278,35.1875
50,21.0,1477.268,35.1875
51,16.0,2852.99,35.1875
52,14.0,1476.904,35.1875
53,15.0,3300.417,35.1875
54,54.0,3294.47,35.1875
55,19.0,2237.747,35.1875
56,24.2,3289.772,35.1875
57,44.0,3282.827,35.1875
58,20.2,3171.864,35.1875
59,16.2,3307.752,35.1875
60,17.0,3166.539,35.1875
61,19.8,3295.376,35.1875
62,10.9,3301.59,35.1875
63,19.2,3170.998,35.1875
