Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,50.0,3258.264,35.0
1,20.2,3247.924,35.0
2,14.1,3276.391,35.0
3,23.2,3291.729,35.0
4,18.2,3296.976,35.0
5,15.2,3282.52,35.0
6,50.5,3266.768,35.0
7,25.3,3279.552,35.0
8,20.8,1928.979,35.0
9,17.2,2983.198,35.0
10,19.0,3131.648,35.0
11,21.0,3296.564,35.0
12,26.0,3296.591,35.0
13,12.1,3087.97,35.0
14,24.8,3290.781,35.0
15,13.0,2947.477,35.0
16,24.5,3040.25,35.0
17,17.2,3294.604,35.0
18,19.4,2937.299,35.0
19,21.4,3028.056,35.0
20,16.0,2326.471,35.0
21,17.8,3294.911,35.0
22,22.2,3158.886,35.0
23,23.2,3284.81,35.0
24,16.8,2391.074,35.0
25,21.2,1602.388,35.0
26,17.2,2424.845,35.0
27,5.9,1369.693,35.0
28,53.5,3300.08,35.0
29,23.0,2118.197,35.0
30,24.0,3295.041,35.0
31,33.0,3113.653,35.0
32,51.0,3282.651,35.0
33,43.0,3295.044,35.0
34,22.2,3291.857,35.0
35,24.0,3291.1,35.0
36,17.0,3296.359,35.0
37,19.0,3294.712,35.0
38,24.0,3296.366,35.0
39,66.7,3263.37,35.0
40,17.0,2945.265,35.0
41,28.0,3120.908,35.0
42,16.2,3279.516,35.0
43,21.2,3297.264,35.0
44,18.0,3275.203,35.0
45,21.0,3157.984,35.0
46,18.0,3272.791,35.0
47,20.8,3201.622,35.0
48,19.2,2005.905,35.0
49,56.4,3281.047,35.0
50,20.0,2958.275,35.0
51,22.0,2726.147,35.0
52,16.8,2931.378,35.0
53,18.0,3295.519,35.0
54,18.0,2772.567,35.0
55,19.2,3295.809,35.0
56,47.0,2394.138,35.0
57,22.0,1605.927,35.0
58,52.0,2981.015,35.0
59,9.0,1371.027,35.0
60,18.0,3099.864,35.0
61,14.0,2128.902,35.0
62,17.2,3294.087,35.0
63,12.1,2879.301,35.0
